pairs,labels
Nancy Criss A Horse for Summer 2015 [SEP] John Rogers (XVIII) A Horse Story 2014 2015 2016,0
"""Rodney Ascher Julian Barratt"" The ABCs of Death 2 [SEP] 2014 ""Ahron Keshales Various",1
"""Robert Machoian Rodrigo Ojeda-Beck"" God Bless the Child [SEP] 2015 ""Robert Machoian Rodrigo Ojeda-Beck""",1
Joe Swanberg Happy Christmas 2014 [SEP] Jason Hull Krampus: The Christmas Devil 2012 2013 2014,0
Ramone Menon The Black Tape 2014 [SEP] Jake Kasdan Sex Tape 2013 2014 2015,0
Adam Wingard The Guest 2014 [SEP] Michael Baumgarten The Guest House 2012 2013 2014,0
John Lyde Christmas for a Dollar 2013 [SEP] Joe Swanberg Happy Christmas 2013 2014 2015,0
Kevan Otto In the Name of God 2013 [SEP] Benson Lee Battle of the Year 2012 2013 2014,0
"""Jose Antonio Vargas Ann Raffaela Lupo"" Documented [SEP] 2013 ""Jose Antonio Vargas Ann Raffaela Lupo""",1
Wen-Han Shih Reaper 2014 [SEP] Wen-Han Shih Reaper 2014 2015 2016,1
"Sara Colangelo Little Accidents 2014 [SEP] ""James Adolphus Lacey Schwartz"" Little White Lie",0
Matthew Douglas Grzeszak Beyond the Dark 2014 [SEP] Simon Fellows God the Father 2013 2014 2015,0
"Matthew Douglas Grzeszak Beyond the Dark 2014 [SEP] ""Tian Yu Zhao Peter Pau Zhao Tianyu""",0
Justin Suttles The Owl 2014 [SEP] David Yarovesky The Hive 2014 2015 2016,0
Justin Suttles The Owl 2014 [SEP] M. Night Shyamalan The Visit 2014 2015 2016,0
David Robert Mitchell It Follows 2014 [SEP] David Robert Mitchell It Follows 2014 2015 2016,1
Andrew Niccol Good Kill 2014 [SEP] Andrew Niccol Good Kill 2014 2015 2016,1
Sean Olson The Dog Who Saved Easter 2014 [SEP] Zal Batmanglij The East 2012 2013 2014,0
Jeff Sun The Shades 2015 [SEP] Guillermo Amoedo The Stranger 2014 2015 2016,0
Nima Nourizadeh American Ultra 2015 [SEP] Nima Nourizadeh American Ultra 2014 2015 2016,1
"Mora Stephens Zipper 2015 [SEP] ""Rachel Davis Mora Stephens"" Zipper",1
Daniel Barnz Cake 2014 [SEP] Daniel Barber The Keeping Room 2014 2015 2016,0
Miguel ngel Vivas Extinction 2015 [SEP] Louie Psihoyos Racing Extinction 2014 2015 2016,0
Christopher Leone Parallels 2015 [SEP] Christopher N. Rowley Molly Moon and the Incredible Book of Hypnotism 2014 2015 2016,0
"""Rebecca Chaiklin Fisher Stevens"" Another World [SEP] 2014 Fisher Stevens Stand Up Guys",0
Jason Lew The Free World 2016 [SEP] Robert Zemeckis The Walk 2014 2015 2016,0
"Nikita Zubarev The Current 2014 [SEP] ""Chris Sanders Chris Sanders (III) Kirk De Micco""",0
Daniel Anghelcev The Second Coming of Christ 2016 [SEP] Jon M. Chu Now You See Me: The Second Act 2015 2016 2017,0
"James Tucker Within These Walls 2015 [SEP] ""Roger Waters the Wall Roger Waters Sean Evans""",0
M. Night Shyamalan The Visit 2015 [SEP] M. Night Shyamalan The Visit 2014 2015 2016,1
Sarah Adina Smith The Midnight Swim 2014 [SEP] Jonathan Levine The Night Before 2014 2015 2016,0
Kevin Tancharoen The Gable 5 2014 [SEP] Dan Sallitt The Unspeakable Act 2012 2013 2014,0
Adam Egypt Mortimer Some Kind of Hate 2015 [SEP] Adam Egypt Mortimer Some Kind of Hate 2014 2015 2016,1
Amy Berg Janis: Little Girl Blue 2015 [SEP] Amy Berg Every Secret Thing 2014 2015 2016,0
Rob Diamond The Last Straw 2014 [SEP] Guillermo Amoedo The Stranger 2014 2015 2016,0
Tony McNamara Ashby 2015 [SEP] Sean McNamara Spare Parts 2014 2015 2016,0
"James Vanderbilt Truth 2015 [SEP] ""Kwang-shik Kim Kim Kwang-sik-I"" Tabloid Truth",0
Bryan Buckley The Bronze 2015 [SEP] Patricia Riggen The 33 2014 2015 2016,0
James Gunn Guardians of the Galaxy Vol. 2 2017 [SEP] James Gunn Guardians of the Galaxy 2 2016 2017 2018,1
Michael Crum Cypress Creek 2014 [SEP] Michael Bay Transformers: Age of Extinction 2013 2014 2015,0
"""Mark Columbus Lauren Hoekstra"" The Heyday of the Insensitive Bastards [SEP] 2014 Brad Coley Frank The Bastard",0
"""Darren Lynn Bousman Axelle Carolyn"" Tales of Halloween [SEP] 2015 John Carpenter John Carpenter's Halloween",0
Michael Bay 13 Hours: The Secret Soldiers of Benghazi 2016 [SEP] Michael Baumgarten The Martial Arts Kid 2014 2015 2016,0
Paul Greengrass Untitled Matt Damon/Bourne Sequel 2016 [SEP] James Mangold Untitled Wolverine Sequel 2016 2017 2018,0
Greg Barker The Thread 2015 [SEP] Alfonso Gomez-Rejon The Town That Dreaded Sundown 2013 2014 2015,0
Xavier Manrique Chronically Metropolitan 2016 [SEP] David McVicar The Metropolitan Opera: Cavalleria Rusticana/pagliacci 2014 2015 2016,0
Robert Schwartzman MF 2015 [SEP] Robert Schwentke The Divergent Series: Allegiant 2015 2016 2017,0
"Sean Hanish Sister Cities 2016 [SEP] ""Em Cooper Jason Moore"" Sisters",0
Su Rynard The Messenger 2015 [SEP] John Magary The Mend 2014 2015 2016,0
