pairs,labels
"""Asus M5A99X PRO R2.0 AMD 990X (Socket AM3+) DDR3 ATX Motherboard""@en ""▷ Asus Motherb… | OcUK""@en [SEP] ""**B Grade** Intel Core i5-3570 3.40GHz (Ivybridge) Socket LGA1155 Processor (77W) - Retail""@en ""▷ **B LG… | OcUK""@en",0
"""Transcend 64GB MicroSDXC Class10 UHS-1 Memory Card with Adapter 60 MB/s (TS64GUSDU1)""@en-US ""Accessories - Page 438 | Roaming Free Sims""@en-US [SEP] ""Kingston 4GB Micro Memory SD Card w/Adapter""",0
"""533995-B22 HP Xeon X3220 2.4GHz DL120 G5"" ""Null"" [SEP] ""454141-002 HP 500-GB 7.2K 3.5 SATA"", ""Null"" Price 454141-002-2Pack"" ""New 454141-002 SATA 2 Pack Wholesale",0
"""Intel - Core i7-8700K 3.7GHz 6-Core Processor"" Processor (BX80684I78700K) PCPartPicker Australia"" [SEP] ""Intel - Core i7-8700K 3.7GHz 6-Core Processor"" Processor (BX80684I78700K) PCPartPicker Deutschland""",1
"""Null"" ""647909-B21 HP 8GB (1x8GB) Dual Rank LP UDIMM"" [SEP] ""411094-001 DL145 G2 Opt 2.6GHz 1MB 2GB 36GB"", ""Null"" Price 411094-001"" 36GB Wholesale 411094-001",0
"""HP ProBook 640 G3 i5-7200u 8GB 256GB SSD 14 W10Pro""@es Pro x2 612 G2 2 en 1 Core M3-7Y30 128GB Tactil 12 FHD W1... ""@es [SEP] ""HP Elite x2 1012 G1 2 en 1 Core M7-6Y65 8GB 256GB SSD 4G LTE Tactil 12 W10Pro""@es Pro 612 G2 M3-7Y30 128GB FHD W1... ""@es",0
"""SanDisk Ultra - Premium Edition flash memory card 200 GB microSDXC UH"" "" SanDisk UH SDSDQUAN-200G-A4A Flash Memory Cards CDW.com [SEP] ""200GB Ultra UHS-I microSDXC Memory Card (Class 10)""",1
"""HP 72 GB 10K rpm FC disk hard drive"" ""Specs HP drive internal drives (238921-B21)"" [SEP] ""EG0146FARTR HP 146-GB 6G 10K 2.5 DP SAS HDD"", ""Null"" ""New EG0146FARTR HDD Wholesale Price EG0146FARTR""",0
"""Sandisk 16GB SDSDB-016G SDHC Secure Digital Card 15MB/s Class 4 Limited"" [SEP] ""SanDisk Cruzer Fit 16GB USB"" ""Comprar SanDisk USB - PowerPlanetOnline""",0
"""Corsair Vengeance LPX Black 32GB (2x16GB) DDR4 PC4-17000 2133MHz Dual Channel Kit ""@en 2x16GB | CMK32GX4M2A2133C13 Novatech""@en [SEP] ""Corsair Voyager GO 32GB USB On-The-Go Flash Drive/Stick""@en Drive/Stick LN55508 - CMFVG-32GB-EU | SCAN UK""@en",0
"""Seagate Desktop 2TB SATA III 3.5"" Hard Drive"" 64MB - ST2000DM001 | CCL Computers"" Drive 7200RPMrpm [SEP] ""Seagate 2TB 7200RPM SATA 6Gb/s 64MB Cache HDD - OEM (ST2000DM001)""@en ""▷ Seagate (ST2000D… | OcUK""@en",1
"""Samsung 1TB SSD 840 EVO SATA 6Gb/s Basic - (MZ-7TE1T0BW)""@en ""▷ Samsung (MZ-7TE1T0BW) | OcUK""@en [SEP] ""Seagate Barracuda ES.2 750GB SATA-II 32MB Cache - OEM (ST3750330NS)""@en ""▷ Seagate (ST375… | OcUK""@en",0
"""Apple MacBook Pro - 13.3"" Core i5 4 GB RAM 500 HDD English"" "" Apple English MD101LL/A Notebook Computers CDWG.com [SEP] ""691862-B21 HP G8 G9 100-GB 6G 2.5 SATA SSD"" ""Null""",0
"""Ballistix Sport - DDR4 8 GB DIMM 288-pin"" "" Ballistix 288-pin BLS8G4D240FSA System Memory (RAM) CDW.com [SEP] ""LG Chromebase 22CV241 21.5"" Celeron 2955U 16 GB SSD 2 RAM Chrome"" "" LG Chrome - 22CV241-B Desktop Computers CDW.com",0
"""Sandisk 16GB SDSDB-016G SDHC Secure Digital Card 15MB/s Class 4 Limited"" [SEP] ""SanDisk SDSDQ-016G CRG 16GB 8p MSDHC Class 4 Micro Secure Digital High Capacity card w/o adapter Bu""",0
"""Lenovo ThinkServer TD350 - tower Xeon E5-2620V4 2.1 GHz 16 GB 0 GB"" "" Lenovo 70DG007QUX x86 Based Servers CDW.com [SEP] ""Lenovo ThinkServer TD350 Xeon E5-2620 v4 16GB""@en 16GB (70DG007QUX)""@en",1
"""HP Sleeve for Ultrabook™ (Black) - 35,6 cm (14,1"" )""@en 35 1"" ) HP Store Switzerland""@en 6 (14 [SEP] ""HP Chroma Sleeve (Black/Blue) - 29,46 cm (11,6"" )""@en 46 (11 6"" ) HP Store Switzerland""@en 29",0
"""AMD Ryzen 7 1800X 8 Core AM4 CPU/Processor""@en CPU/Processor LN78869 - YD180XBCAEWOF | SCAN UK""@en [SEP] ""AMD Dual Core A6 9500 AM4 CPU/Processor with Radeon R5 Graphics""@en Graphics LN83455 - AD9500AGABBOX | SCAN UK""@en",0
"""Apple iMac 27-inch 2.9GHz Quad-core i5 (Late 2012) MD095LL/A"" ""iMac 27"" | macofalltrades"" [SEP] ""Apple iMac 21.5-inch 2.9GHz Quad-core i5 (Late 2012) MD094LL/A"" ""iMac 21.5"" | macofalltrades""",0
"""AMD YD1400BBAEBOX Ryzen 5 1400 3.2g 8mb 65w With Wraith Stealth Cooler""@en Cooler for $169.80.""@en [SEP] ""AMD Ryzen 5 1400 Quad-Core Processor with Wraith Stealth 65W cooler ""@en | YD1400BBAEBOX Novatech""@en",1
"""Kingston 64GB DataTraveler SE9 G2 USB 3.0 Flash Drive (DTSE9G2/64GB)""@en ""▷ Kingston (DTSE9… | OcUK""@en [SEP] ""Kingston 64GB DataTraveler DTSE9G2/64GB Flash Drive USB 3.0 r100MB/s w15MB/s""",1
"""Asus ROG Strix Z270G Gaming Intel Z270 (Socket 1151) DDR4 Micro ATX Motherboard""@en ""▷ Asus Mi… | OcUK""@en [SEP] ""ASUS ROG STRIX Z270G Kaby Lake Micro ATX Gaming Motherboard""@en Motherboard LN77242 - GAMING | SCAN UK""@en",1
"""408850-B21 HP 1GB (2x512MB) PC2-5300 SDRAM Kit"", ""Null"" ""New 408850-B21 Kit Wholesale Price 408850-B21"" [SEP] ""235065-002 HP 36.4-GB U160 SCSI HPLUG 15K HDD"" ""Null""",0
"""Speck FlapTop notebook sleeve"" "" Speck sleeve - 77496-5547 Sleeve/Shuttle Notebook Cases CDW.com [SEP] ""HPE - DDR4 32 GB LRDIMM 288-pin"" "" HPE 288-pin 726722-B21 Server Memory CDW.com",0
"""Corsair Vengeance LPX Black 16GB (2x8GB) DDR4 PC4-19200 2400MHz Dual Channel Kit ""@en 2x8GB | CMK16GX4M2A2400C14 Novatech""@en [SEP] ""Corsair Vengeance LPX Black 16GB (4x4GB) DDR4 PC4-19200 2400MHz Dual Channel Kit (Skylake) ""@en 4x4GB Skylake | CMK16GX4M4A2400C16 Novatech""@en",0
"""Gigabyte AMD Radeon RX 580 4GB GAMING Graphics Card""@en Card LN80145 - GV-RX580GAMING-4GD | SCAN UK""@en [SEP] ""Gigabyte Tech Radeon RX 580 PCIe Graphics Card, 4GB GDDR5""@en Card GDDR5 (GV-RX580GAMING-4GD)""@en",1
"""TP-Link 150Mbps Wireless PCI Express Adapter (TL-WN781ND)""@en ""▷ TP-Link (TL-WN781ND) | OcUK""@en [SEP] ""TP-Link 300Mbps Wireless N PCI Adapter (TL-WN951N)""@en ""▷ TP-Link (TL-WN951N) | OcUK""@en",0
"""HP ENVY x360 15-bp100na Convertible Laptop""@en [SEP] ""HP ENVY x360 - 15-bp010ca""@en",0
"""Apple - iPad mini 4 Wi-Fi 128GB Space Gray""@en-US [SEP] ""Ipad Mini 4 Wi-fi Cell 64gb Space Gray""@es ""Apple iPad 128GB Wi-Fi Gris Black Friday 2017 ""@es",0
"""Null"" ""647909-B21 HP 8GB (1x8GB) Dual Rank LP UDIMM"" [SEP] ""487364-001 DL580 G5 4-Core E7440 2.4GHz/16MB 4P 8GB"", ""Null"" Price 487364-001"" 8GB Wholesale 487364-001",0
"""Gigabyte Radeon RX 480 G1 Gaming 4096MB GDDR5 PCI-Express Graphics Card""@en ""▷ Gigabyte Gr… | OcUK""@en [SEP] ""Gigabyte Radeon RX 550 Gaming OC 2048MB GDDR5 PCI-Express Graphics Card""@en ""▷ Gigabyte Gr… | OcUK""@en",0
"""Logitech C920 15MP 1920 x 1080pixels USB 2.0 Black webcam"" ""Product data Logitech webcam webcams (960-001055 5099206061309)"" [SEP] ""GoPro HERO6 Black""@en "" GoPro | Unique Photo ""@en",0
"""Apple MacBook Pro 15.4"" With Touch Bar Silver Laptop Computer""@en Computer - MPTU2LL/A""@en [SEP] ""HP ENVY 13-ad015na Touchscreen Laptop (Natural Silver)""@en Laptops - HP Store UK""@en",0
"""WD Red 1TB 5400rpm SATA 6Gb/s 64MB Cache HDD OEM (WD10EFRX)""@en ""▷ WD (WD10EFRX) | OcUK""@en [SEP] ""WD Red 3TB 5400rpm SATA 6Gb/s 64MB Cache HDD OEM (WD30EFRX)""@en ""▷ WD (WD30EFRX) | OcUK""@en",0
"""SanDisk Ultra SDXC 64GB 80MB/s UHS-I Clase 10, tarjeta SD""@es ""Almacenamiento Disco Duro o Tarjeta? - Tu tienda online líder con precios más baratos! ""@es [SEP] ""SanDisk SDSDUNC-128G-GN6IN CYU 128GB 9p SDXC r80MB/s 533x Class 10 UHS-1 U1 SanDisk Ultra Secure Dig""",0
"""Corsair Flash Voyager Slider X2 256GB Blauw - Prijzen ""@NL Tweakers""@NL [SEP] ""Corsair 256GB Flash Voyager Slider X2 USB 3.0 Drive (CMFSL3X2-256GB)""@en ""▷ Corsair (C… | OcUK""@en",1
"""Gigabyte GB-BKI7HA-7500 BRIX S""@es [SEP] ""Gigabyte Brix GB-BKi7HA-7500 Intel Core i7 Kabylake DDR4 Mini PC""@en ""▷ Gigabyte Min… | OcUK""@en",1
"""Lenovo ThinkPad 11e Chromebook - 11.6"" Celeron N3160 4 GB RAM 16 SSD""@en G OETC Consortium Store""@en [SEP] ""HP Pavilion x360 - 11-ad018ca""@en",0
"""HP ENVY x360 15-bp100na Convertible Laptop""@en [SEP] ""HP Z440 3.7GHz Xeon Microsoft Windows 7 Professional 64-bit Edition 10 Pro""@en (W9Z09UT#ABA)""@en",0
"""Corsair 256GB Flash Voyager Slider X2 USB 3.0 Drive (CMFSL3X2-256GB)""@en ""▷ Corsair (C… | OcUK""@en [SEP] ""Corsair 256GB Flash Voyager Slider X2 USB 3.0 Drive""@en Drive (CMFSL3X2-256GB)""@en",1
"""Lenovo ThinkServer TD350 - tower Xeon E5-2620V4 2.1 GHz 16 GB 0 GB"" "" Lenovo 70DG007QUX x86 Based Servers CDW.com [SEP] ""519577-005 DL370 G6 Xeon E5540 2.53GHz"", ""Null"" Price 519577-005 "" 2.53GHz Wholesale",0
"""Null"" ""300876-B21 BL20PG2 Xeon 2.8GHz 512 1P"" [SEP] ""300876-B21 BL20P G2 Xeon 2.8GHz 512 1P"" ""Null""",1
"""HyperX FURY - DDR4 4 GB DIMM 288-pin"" "" HyperX 288-pin HX426C15FB/4 System Memory (RAM) CDWG.com [SEP] ""HyperX FURY - DDR4 16 GB DIMM 288-pin"" "" HyperX 288-pin HX424C15FB/16 System Memory (RAM) CDW.com",0
"""533995-B22 HP Xeon X3220 2.4GHz DL120 G5"" ""Null"" [SEP] ""533993-B22 HP Xeon E7400 2.8GHz DL120 G5"" ""Null""",0
"""Apple 12.9"" iPad Pro Smart cover MK0L2M/A""@en MK0L2M/A LN72920 - MK0L2ZM/A | SCAN UK""@en [SEP] ""Apple Smart screen cover for tablet"" "" Apple tablet - MK0L2ZM/A Tablet Cases & Covers CDWG.com",1
"""HP ZBook Studio G3 i7-6700HQ 8GB 256GB SSD M1000 4GB 15.6 FHD W7Pro""@es ProBook 450 G4 i7-7500U 1TB W10Pro - Black Friday 2017 ""@es [SEP] ""HP ZBook Studio G3 Xeon E3-1505M 16GB 512GB SSD M1000 4GB 15.6 4K W7Pro""@es ProBook 450 G4 i7-7500U 8GB 1TB W10Pro - Black Friday 2017 ""@es",0
"""488039-B21 HP X5470 3.33GHz ML370 G5"", ""Null"" ""New 488039-B21 G5 Wholesale Price 488039-B21"" [SEP] ""F1372 Dell 36-GB U320 SCSI NHP 15K"", ""Null"" Price F1372-2Pack"" ""New F1372 15K 2 Pack Wholesale",0
"""Ballistix Sport - DDR4 8 GB DIMM 288-pin"" "" Ballistix 288-pin BLS8G4D240FSA System Memory (RAM) CDW.com [SEP] ""Intel Solid-State Drive DC S3610 Series - solid state drive 800 GB SATA"" "" Intel SATA SSDSC2BX800G401 Solid State Drives (SSDs) CDW.com",0
"""WD Red 1TB 5400rpm SATA 6Gb/s 64MB Cache HDD OEM (WD10EFRX)""@en ""▷ WD (WD10EFRX) | OcUK""@en [SEP] ""WD Red Pro 4TB 7200rpm SATA 6Gb/s 128MB Cache HDD OEM (WD4002FFWX)""@en ""▷ WD (WD400… | OcUK""@en",0
"""508429-001 HP 400-GB 10K 3.5 DP NHP SAS 5 Pack "" ""HP 508429-001 Part# -508429-001-5Pack"" [SEP] ""508429-001 HP 400-GB 10K 3.5 DP NHP SAS"" ""Null""",1
"""WD 6TB My Cloud Personal Network Attached Storage - NAS WDBCTL0060HWT-NESN""@en-US ""Network | Laptops Outlet Direct""@en-US [SEP] ""NETGEAR ReadyNAS 212 2-Bay Network Attached Storage for Personal Cloud, Diskless (RN21200-100NES)""@en-US ""Networking Products - Page 571 | Laptops Outlet Direct""@en-US",0
"""Gigabyte NVIDIA GeForce GTX 1070 Mini ITX OC Graphics Card""@en Card LN73559 - GV-N1070IXOC-8GD | SCAN UK""@en [SEP] ""Asus Radeon RX 460 Dual OC 2048MB GDDR5 PCI-Express Graphics Card""@en ""▷ Asus Graphics… | OcUK""@en",0
"""Intel Core i7-4790 3.60GHz (Haswell) Socket LGA1150 Processor - Retail""@en ""▷ Intel Processo… | OcUK""@en [SEP] ""Apple iMac 27-inch 2.8GHz Quad-core i7 (Late 2009) MB953LL/A"" ""iMac 27"" | macofalltrades""",0
"""154457-B21 HP Wide Ultra3 SCSI Adapter"", ""Null"" Price 154457-B21"" Adapter Wholesale 154457-B21 [SEP] ""Hewlett Packard Enterprise 64-bit/66-MHz Single Channel Wide Ultra3 SCSI Adapter power adapter & inverter"" ""Product data Hewlett inverter adapters inverters (154457-B21)""",1
"""Samsung SSD 850 EVO 1TB, SATA 6Gb/s"" 1TB [SEP] ""Samsung 850 EVO 250 GB Internal SSD"" "" Samsung SSD - MZ-N5E250BW Solid State Drives (SSDs) CDW.com",0
"""Sandisk 16GB SDSDB-016G SDHC Secure Digital Card 15MB/s Class 4 Limited"" [SEP] ""SanDisk 4GB SD Card (SDHC) - Class 4""@sv-SE",0
"""Intel Processor, Core i7-7700K""@en i7-7700K (BX80677I77700K)""@en Processor [SEP] ""Intel i7-7700 Quad-Core 3.6GHz LGA1151 Processor""@en "" Intel Processor : I7-7700 ""@en",0
"""Apple Mac mini Core i5 500 GB HDD 4 RAM OS X 10.10 Yosemite"" "" Apple Yosemite - MGEM2LL/A Desktop Computers CDW.com [SEP] ""ASUS Transformer Mini T102HA D4 - 10.1"" Atom x5 Z8350 4 GB RAM 128 GB"" "" ASUS T102HA-D4-GR Notebook Computers CDW.com",0
"""WEBCAM LOGITECH C270""@es Tu tienda online líder con precios más baratos! ""@es ""Periféricos para Ordenador [SEP] ""Logitech B525 Webcam""@en Webcam (960-000841)""@en",0
"""432804-B21 HP 1GB PC2-5300 ECC DIMM"", ""Null"" Price 432804-B21"" DIMM Wholesale 432804-B21 [SEP] ""432804-B21 HP 1GB PC2-5300 ECC DIMM"" ""Null""",1
"""Crucial 8GB Single DDR3L 1600 MT/s (PC3L-12800) SODIMM 204-Pin Laptop Memory (CT102464BF160B)""@en-US ""Printers & Accessories | Office Outlet Express""@en-US [SEP] ""Kingston 16GB DataTraveler microDuo 3C DTDUO3C/16GB Flash Drive USB 3.1 Type-C r100MB/s w10MB/s""",0
"""ST1000NM0033 Seagate 1-TB 7.2K 3.5 6G SP SATA"" ""Null"" [SEP] ""Seagate - Constellation ES.3 1TB 3.5"" 7200RPM Internal Hard Drive"" Drive (ST1000NM0033) PCPartPicker""",1
"""Apple iMac 21.5-inch 2.5GHz Quad-core i5 (Mid 2011) MC309LL/A"" ""iMac 21.5"" | macofalltrades"" [SEP] ""Apple 21.5"" 2.5GHz Intel Quad-Core i5 iMac Desktop Computer""@en ""Accessories For Apple Computer - Z0H6TBD2 Abt""@en",1
"""AMD Athlon X4 860K Black Edition, 4x 3.70GHz, boxed"" 3.70GHz Edition [SEP] ""WD Purple WD10PURX 1TB Surveillance 3.5"" Internal SATA Hard Drive""",0
"""ASUS SABERTOOTH X99 USB 3.1 Motherboard""@en Motherboard LN64186 - 90MB0L00-M0EAY0 | SCAN UK""@en [SEP] ""Asus Z170 Sabertooth Mark 1 USB 3.1 Intel (Socket 1151) DDR4 ATX Motherboard""@en ""▷ Asus 1151)… | OcUK""@en",0
"""Matrox G550 Low Profile Graphics Card - 32MB""@en 32MB LN44835 G55-MDDE32LPDF | SCAN UK""@en [SEP] ""AMD Radeon Pro WX 4100 4GB Low Profile Workstation Graphics Card""@en Card LN76311 - 100-506008 | SCAN UK""@en",0
"""408850-B21 HP 1GB (2x512MB) PC2-5300 SDRAM Kit"", ""Null"" ""New 408850-B21 Kit Wholesale Price 408850-B21"" [SEP] ""495605-B21 HP 64-GB (8x8GB) PC2-5300 SDRAM Kit"", ""Null"" Price 495605-B21"" ""New 495605-B21 Kit Wholesale",0
"""Kingston 128GB DataTraveler SE9 G2 USB 3.0 Flash Drive""@en Drive LN78759 - DTSE9G2/128GB | SCAN UK""@en [SEP] ""Pen Kingston DataTraveler SE9 G2 16GB USB3.0""@pt ""Kingston USB3.0 (DTSE9G2/16GB) - PCDIGA""@pt",0
"""WD 120GB Green 2.5"" Solid State Drive/SSD WDS120G1G0A""@en WDS120G1G0A LN75746 | SCAN UK""@en [SEP] ""Kingston ssdNow SV300S37A/V300 120GB UltraSlim 7mm SATA 3 SSD""@en SSD LN52992 - SV300S37A/120G | SCAN UK""@en",0
"""ST1000NM0033 Seagate 1-TB 7.2K 3.5 6G SP SATA"", ""Null"" ""New ST1000NM0033 SATA 10 Pack Wholesale Price ST1000NM0033-10Pack"" [SEP] ""ST2000NM0011 Seagate 2-TB 7.2K 3.5 6G SP SATA"", ""Null"" ""New ST2000NM0011 SATA 5 Pack Wholesale Price ST2000NM0011-5Pack""",0
"""Apple MacBook Pro - 13.3"" Core i5 4 GB RAM 500 HDD English"" "" Apple English MD101LL/A Notebook Computers CDWG.com [SEP] ""Apple MacBook Air - 13.3"" Core i5 8 GB RAM 256 SSD English"" "" Apple English MQD42LL/A Notebook Computers CDWG.com",0
"""AMD A6-7400K 3.5GHz (Socket FM2) APU Kaveri Processor - Retail ""@en Socket FM2 | AD740KYBJABOX Novatech""@en [SEP] ""AMD A6-6400K 3.9GHz (Socket FM2) APU Richland Processor - Retail ""@en Socket FM2 | AD640KOKHLBOX Novatech""@en",0
"""PENDRIVE 16GB KINGSTON USB 3.0 DATATRAVELER G4""@es ""Almacenamiento Disco Duro o Tarjeta? - Tu tienda online líder con precios más baratos! ""@es [SEP] ""157766-B21 HP 50-GB Internal Tape Drive"" ""Null""",0
"""Corsair Memory Vengeance Jet Black 8GB DDR3 PC3-12800 (1600) Dual Channel Desktop""@en Desktop LN41767 - CMZ8GX3M1A1600C10 | SCAN UK""@en [SEP] ""Corsair Vengeance - DDR3 8 GB DIMM 240-pin"" "" Corsair 240-pin CMZ8GX3M1A1600C10 System Memory (RAM) CDW.com",1
"""Intel Giabit CT Desktop PCI Express Network Adapter"" "" Intel Adapter - EXPI9301CT Ethernet Adapters CDW.com [SEP] ""StarTech.com PCIe 300 Mbps Wireless N Network Adapter 802.11n/g 2T2R"" "" StarTech.com 2T2R - PEX300WN2X2 Adapters & Accessories CDWG.com",0
"""154457-B21 HP Wide Ultra3 SCSI Adapter"", ""Null"" Price 154457-B21"" Adapter Wholesale 154457-B21 [SEP] ""483513-B21 HP DDR PCI-e Dual-Port HCA"" ""Null""",0
"""Corsair Carbide SPEC 2 Windowed ATX PC Gaming Case Red Fan""@en Fan LN68469 - CC-9011051-WW | SCAN UK""@en [SEP] ""Corsair Carbide SPEC 3 Windowed ATX PC Gaming Case Orange Fan""@en Fan LN68470 - CC-9011054-WW | SCAN UK""@en",0
"""TP-Link 150Mbps Wireless PCI Express Adapter (TL-WN781ND)""@en ""▷ TP-Link (TL-WN781ND) | OcUK""@en [SEP] ""TP-Link 5-Port Gigabit Ethernet Desktop Switch (TL-SG1005D)""@en-US ""Networking Products - Page 6 | Laptops Outlet Direct""@en-US",0
"""397409-B21 HP 1GB (2x512MB) PC2-5300 SDRAM"", ""Null"" ""New 397409-B21 SDRAM Kit Wholesale Price 397409-B21"" [SEP] ""470065-235 DL320 G6 Xeon E5504 2.0GHz"" ""Null""",0
"""Apple - Smart Keyboard for 12.9 Inch iPad Pro Gray""@en-US [SEP] ""Seagate Expansion 1 TB External HDD"" "" Seagate HDD - STEA1000400 Hard Drives CDW.com",0
"""WD 10TB Gold Datacenter HDD/Hard Drive WD101KRYZ""@en WD101KRYZ LN75617 | SCAN UK""@en [SEP] ""WD Gold Datacenter Hard Drive WD101KRYZ - hard drive 10 TB SATA 6Gb/s"" "" WD 6Gb/s Enterprise Drives CDW.com",1
"""Apple iMac 21.5-inch 2.5GHz Quad-core i5 (Mid 2011) MC309LL/A"" ""iMac 21.5"" | macofalltrades"" [SEP] "" Gigabyte Brix GB-BXBT-2807 2.5"" HDD Celeron Barebone Mini PC ""@en ""Gigabyte for €134.95 from Maplin - Pricesearcher""@en",0
"""PNY Elite Performance 64 GB SDXC""@en SDXC | ibSupply.com""@en [SEP] ""PNY Quadro K1200 NVIDIA 4GB Low Profile DVI Workstation Graphics Card""@en Card LN63698 - VCQK1200DVI-PB | SCAN UK""@en",0
"""Null"" ""647909-B21 HP 8GB (1x8GB) Dual Rank LP UDIMM"" [SEP] ""HPE - DDR3L 8 GB DIMM 240-pin"" "" HPE 240-pin 647909-B21 Server Memory CDW.com",1
"""HP ZBook Studio G3 i7-6700HQ 8GB 256GB SSD M1000 4GB 15.6 FHD W7Pro""@es ProBook 450 G4 i7-7500U 1TB W10Pro - Black Friday 2017 ""@es [SEP] ""Workstation Portátil HP Zbook Studio G3 Full HD, Core i7, 8GB, 256GB TurboZ, NVIDIA® Quadro® 4GB""@es 8GB TurboZ HD 4GB - Store España""@es i7",1
"""Intel i7-4820K 3.70GHz (Ivybridge-E) Socket LGA2011 Processor - Retail (BX80633I74820K)""@en ""▷ Intel Processo… | OcUK""@en [SEP] ""Intel i7-6850K 3.60GHz (Broadwell-E) Socket LGA2011-V3 Processor - Retail""@en ""▷ Intel Proce… | OcUK""@en",0
"""WEBCAM LOGITECH C270""@es Tu tienda online líder con precios más baratos! ""@es ""Periféricos para Ordenador [SEP] ""D-Link Vigilance HD DCS-4701E Network Camera - Colour ""@en | Novatech""@en",0
"""XTA-3510-73-GB-10K Sun 73-GB 10K HP FC-AL HDD"" ""Null"" [SEP] ""XTA-3510-73-GB-10K (540-5629) Sun 73-GB"", ""Null"" 73-GB Wholesale XTA-3510-73-GB-10K Price XTA-3510-73GB-10K""",1
"""Null"" ""495942-B21 HP E5506 2.13GHz ML370 G6"" [SEP] ""572071-B21 HP 60-GB 2.5 MDL SATA SSD"" ""DL165 G7 572071-B21 SSD Part# DL165 G7-572071-B21""",0
"""AMD Athlon X4 860K Black Edition, 4x 3.70GHz, boxed"" 3.70GHz Edition [SEP] ""AMD Athlon X4 870K Black Edition 3.90Ghz (Socket FM2+) Kaveri Quad Core Processor (AD870KXBJCSBX)""@en ""▷ AMD Kaver… | OcUK""@en",0
"""Ballistix Sport - DDR4 8 GB DIMM 288-pin"" "" Ballistix 288-pin BLS8G4D240FSA System Memory (RAM) CDW.com [SEP] ""HyperX FURY - DDR4 8 GB DIMM 288-pin"" "" HyperX 288-pin HX424C15FB2/8 System Memory (RAM) CDW.com",0
"""Intel - Core i7-8700K 3.7GHz 6-Core Processor"" Processor (BX80684I78700K) PCPartPicker Australia"" [SEP] ""8th Generation Intel® Core™ Core i7 8700K 3.7GHz Socket LGA1151 (Coffee Lake) Processor - Retail ""@en Coffee Lake | BX80684I78700K Novatech""@en",1
"""Logitech C920 15MP 1920 x 1080pixels USB 2.0 Black webcam"" ""Product data Logitech webcam webcams (960-001055 5099206061309)"" [SEP] ""Avermedia U50 USB FlexArm Document Camera VISIONU50 AVerMedia Technologies Inc."" ""Document Cameras - Page 21 | Office Tech Online""",0
"""TPLINK - SWITCH 5 PUERTOS MINI 10/100""@es Tu tienda online líder con precios más baratos! ""@es ""Redes [SEP] ""192106-B21 HP Storageworks 110/220"", ""Null"" Price 192106-B21"" ""New 192106-B21 110/220 Wholesale",0
"""Kingston Technology DataTraveler 100 Generation 3 32GB USB 3""@es ""Almacenamiento Disco Duro o Tarjeta? - Tu tienda online líder con precios más baratos! ""@es [SEP] ""SanDisk SDCZ48-032G-U46 CUY 32GB USB 3.0 Flash Drive r100MB/s SanDisk Ultra Retractable Slider Black""",0
"""Corsair Carbide SPEC-03 Orange Windowed"" [SEP] ""Corsair Carbide SPEC-02 Red Windowed""",0
"""ASUS Xonar Essence STX II PCI Express Premium Sound Card 7.1 Channel""@en Channel LN60464 - 90YA00NN-M0UA00 | SCAN UK""@en [SEP] ""1 Port PCI Gigabit network card from Startech ST1000BT32""@en ST1000BT32 LN75086 | SCAN UK""@en",0
"""Corsair Vengeance LED Red 32GB (2x16GB) DDR4 PC4-24000 3000MHz Dual Channel Kit ""@en 2x16GB | CMU32GX4M2C3000C15R Novatech""@en [SEP] ""Corsair Vengeance LED 32GB (2x16GB) DDR4 PC4-24000C15 3000MHz Dual Channel Kit - Red LED""@en ""▷ Corsair 3000MH… | OcUK""@en",1
"""Corsair XMS3 - DDR3 4 GB: 2 x GB DIMM 240-pin"" "" Corsair 240-pin TW3X4G1333C9A System Memory (RAM) CDW.com [SEP] ""497765-B21 HP 4GB (2x2GB) PC2-6400 SDRAM Kit"", ""Null"" Price 497765-B21"" ""New 497765-B21 Kit Wholesale",0
"""488039-B21 HP X5470 3.33GHz ML370 G5"" ""Null"" [SEP] ""488039-B21 HP X5470 3.33GHz ML370 G5"", ""Null"" ""New 488039-B21 G5 Wholesale Price 488039-B21""",1
"""MacBook Air 13"" MMGF2LL/A 1.6GHz i5, 8GB, 128GB (Previous Model)"" i5 Model) | On Sale at PortableOne"" 8GB [SEP] ""Apple Apple MacBook Air 13-inch: 1.8GHz/8GB/256GB (edu savings $150)""@us $150) - RamTech""@us",0
"""589073-B21 HP Xeon X7560 2.26GHz BL680c G7 "" ""Null"" [SEP] ""587507-B21 HP Xeon L5640 2.26GHz DL380 G7"" ""Null""",0
"""Scratch & Dent Lenovo ThinkPad 11e G3 Celeron N3160 1.6GHz 4GB 16GB ac BT WC 3C 11.6"" HD Chrome""@en ""Buy Scratch at Connection Public Sector Solutions""@en [SEP] ""Lenovo ThinkPad 11e Chromebook - 11.6"" Celeron N3160 4 GB RAM 16 SSD""@en G OETC Consortium Store""@en",1
"""Corsair Vengeance LPX Black 32GB (2x16GB) DDR4 PC4-17000 2133MHz Dual Channel Kit ""@en 2x16GB | CMK32GX4M2A2133C13 Novatech""@en [SEP] ""Corsair Vengeance LPX - DDR4 32 GB: 2 x 16 GB DIMM 288-pin"" "" Corsair 288-pin CMK32GX4M2A2400C14 System Memory (RAM) CDWG.com",1
