pairs,labels
Benjamin Franklin   293 1959 Rinehart & Co Dixon Wecter Larzer Ziff Autobiography and Selected Writings [SEP] Horatio Hastings Weld Benjamin Franklin   2940017483688   Harper &amp; Brothers Publishers Benjamin Franklin: His Autobiography: With a Narrative of His Public Life ...,0
Benjamin Franklin   293 1959 Rinehart & Co Dixon Wecter Larzer Ziff Autobiography and Selected Writings [SEP] Benjamin Franklin   2940017335871   New York : D. Appleton and Company Autobiography ; Poor Richard ; Letters,0
Benjamin Franklin   293 1959 Rinehart & Co Dixon Wecter Larzer Ziff Autobiography and Selected Writings [SEP] Benjamin Franklin   2940026618460   The Pocket Library The Autobiography,0
Vidal Sassoon 230746896 9780230746893 360 February 24th 2011 Pan Macmillan   Vidal: The Autobiography [SEP] Vidal Sassoon   9780230753792  9/3/10 Pan Macmillan Vidal: The Autobiography,1
Marion Harland 1142608824 9781142608828 522 January 12th 2010 Nabu Press   Autobiography: The Story of a Long Life [SEP] Marion Harland   9781492353287 298 9/7/13 CreateSpace Independent Publishing Platform Marion Harland's Autobiography: The Story of a Long Life,0
"Anna Cora Ogden 217686702 9780217686709 449 2009 General Books LLC   Autobiography of an Actress (1854) [SEP] Anna Cora Ogden Mowatt Ritchie   2940026619948   ""Ticknor  Reed",0
Dick Francis 1405916834 9781405916837 256     The Sport of Queens: An Autobiography [SEP] Dick Francis   9780330339025 208 9/1/95 McClelland &amp; Stewart Ltd. The Sport of Queens: The Autobiography of Dick Francis,0
"Herbert Spencer 1417970324 9781417970322 564 January 1st 2005 Kessinger Publishing   ""An Autobiography [SEP]  Part 2"" Spencer Herbert 1820-1903   9781314499094 628 6/23/13 HardPress Publishing",0
Antonin Raymond 804810443 9780804810449 328 1973 Tuttle Publishing   Antonin Raymond: An Autobiography [SEP] Antonin Raymond   9780804810449 328 1/1/72 Tuttle Publishing Antonin Raymond: An Autobiography,1
Marion Harland 1142608824 9781142608828 522 January 12th 2010 Nabu Press   Autobiography: The Story of a Long Life [SEP] Marion Harland   9781492353287 298 9/7/13 CreateSpace Independent Publishing Platform Marion Harland's Autobiography: The Story of a Long Life,0
Stephen  Brennan 1620873648 9781620873649 448 January 2nd 2013 Skyhorse Publishing   An Autobiography of Jack London [SEP] Stephen Brennan   9781629141367 288 5/6/14 Skyhorse Publishing An Autobiography of John Muir,0
"Greg Wallace 1409139212 9781409139218 320 February 1st 2014 Orion Publishing   Life on a Plate: The Autobiography [SEP] Greg Wallace   9781409139218 320 2/1/14 ""Orion Publishing Group  Limited""",1
"Booker T. Washington 554361167 9780554361161 224 August 18th 2008 BiblioLife   Up from Slavery: An Autobiography [SEP] Booker T. Washington   9781627557863 148 6/10/15 ""Wilder Publications  Inc.""",0
Natalie M. Rosinsky 756535255 9780756535254 64 January 1st 2008 Compass Point Books   Write Your Own Autobiography [SEP] Natalie M. Rosinsky   9780756535254 24 1/28/08 Capstone Press Write Your Own Autobiography,1
Oliver St. John Gogarty 837138140 9780837138145 256 October 14th 1970 Greenwood Press   It Isn't This Time of Year at All: An Unpremeditated Autobiography [SEP] John St. Loe Strachey   2940148195481  2/25/14 Lost Leaf Publications The Adventure of Living : a Subjective Autobiography,0
"Franklin L. Kury 1611460735 9781611460735 274 September 15th 2011 Lehigh University Press   ""Clean Politics [SEP]  Clean Streams: A Legislative Autobiography and Reflections"" Franklin L. Kury   9781611460742 286 9/16/11 Lehigh University Press",1
"John G Paton 1848712766 9781848712768 538 June 1st 2013 Banner of Truth   John G. Paton - The Autobiography of the Pioneer Missionary to the New Hebrides (Vanuatu) [SEP] John Gibson Paton   2940018791737   New York : Carter ""John G. Paton",0
"Gardner Lindzey 1591477964 9781591477969 354 March 1st 2007 American Psychological Association (APA)   A History of Psychology in Autobiography: Volume IX [SEP] Gardner Lindzey   9780716711193 472 1/28/80 ""Freeman  W. H. &amp; Company""",0
Margot Asquith   253 1936 Penguin   The Autobiography of Margot Asquith. Volume Two [SEP] Asquith Margot Countess of 1864-1945   9781314130119 322 1/28/13 HardPress Publishing An Autobiography Volume 2,0
Roy Horniman   419 August 26th 2014 D.J. Natelson D.J. Natelson  Israel Rank: The Autobiography of a Criminal [SEP] Roy Horniman   9781500857806 392 8/27/14 CreateSpace Publishing Israel Rank: The Autobiography of a Criminal,1
"Michael Hotz 156858248X 9781568582481 272 April 13th 2003 Da Capo Press   ""Holding the Lotus to the Rock: The Autobiography of Sokei-an [SEP]  America's First Zen Master"" Michael Hotz Shigetsu Sasaki  9781568582481 265 12/15/02 Da Capo Press",1
"Benjamin Franklin 1164302299 9781164302292 262 September 10th 2010 Kessinger Publishing   Life of Benjamin Franklin on the Basis of His Autobiography (1851) [SEP] Benjamin Franklin   2940148136941  2/13/14 Bybliotech ""The Benjamin Franklin Anthology: The Autobiography",0
Benjamin Franklin 1164302299 9781164302292 262 September 10th 2010 Kessinger Publishing   Life of Benjamin Franklin on the Basis of His Autobiography (1851) [SEP] William MacDonald Benjamin Franklin   2940017623817   E. P. Dutton The Autobiography of Benjamin Franklin: Now First Printed in England from ...,0
"Benjamin Franklin 1883011531 9781883011536 816 October 6th 2005 Library of America J.A. Leo Lemay  ""Autobiography [SEP]  Poor Richard  and Later Writings (Library of America: Benjamin Franklin #2)"" Benjamin Franklin   9780940450295 1632 1/28/87",0
"Benjamin Franklin 1883011531 9781883011536 816 October 6th 2005 Library of America J.A. Leo Lemay  ""Autobiography [SEP]  Poor Richard  and Later Writings (Library of America: Benjamin Franklin #2)"" Franklin Benjamin 1706-1790   9781313898133 270 1/28/13",0
"Benjamin Franklin 1883011531 9781883011536 816 October 6th 2005 Library of America J.A. Leo Lemay  ""Autobiography [SEP]  Poor Richard  and Later Writings (Library of America: Benjamin Franklin #2)"" John Woolman Benjamin Franklin   2940027397265  ",0
"Benjamin Franklin 1883011531 9781883011536 816 October 6th 2005 Library of America J.A. Leo Lemay  ""Autobiography [SEP]  Poor Richard  and Later Writings (Library of America: Benjamin Franklin #2)"" Benjamin Franklin   2940017678770  ",0
"Mark Twain   704 October 2nd 1990 Gramercy   ""Mark Twain: Selected Works [SEP]  Deluxe Edition (Burlesque Autobiography/the Prince)"" Mark Twain   2940016310794  2/13/13 Unforgotten Classics",0
"Mark Twain   704 October 2nd 1990 Gramercy   ""Mark Twain: Selected Works [SEP]  Deluxe Edition (Burlesque Autobiography/the Prince)"" Mark Twain   9780766161375 376 6/28/03 Kessinger Publishing Company",0
Sue Johnston 91938899 9780091938895 352 September 1st 2011 Ebury Press   Things I Couldn't Tell My Mother: My Autobiography [SEP] Sue Johnston   9781409034698 352 9/1/11 Ebury Publishing Things I Couldn't Tell My Mother: My Autobiography,1
"David Shields 743225783 9780743225786 192 April 23rd 2002 Simon & Schuster   Enough about You: Adventures in Autobiography [SEP] David Shields   9781593763565 192 11/21/08 ""Soft Skull Press  Inc.""",0
Ali MacGraw 553072706 9780553072709 16 April 1st 1991 Bantam   Moving Pictures: An Autobiography [SEP] Ali MacGraw   2940151374255  3/15/15 Renaissance Literary &amp; Talent Moving Pictures: An Autobiography,0
Irving Stone 451162463 9780451162465 480 April 1st 1969 Signet   Dear Theo: The Autobiography of Vincent Van Gogh [SEP] Irving Stone   9780451038364  4/1/69 Penguin Group (USA) Incorporated Dear Theo: The Autobiography of Vincent Van Gogh,1
James D. Corrothers 836988841 9780836988840 238  Books for Libraries   In Spite of the Handicap: An Autobiography [SEP] James D. Fernandez   9780822312543 182 8/28/92 Duke University Press Books Apology to Apostrophe: Autobiography and the Rhetoric of Self-Representation in Spain,0
"Unknown Author 416 1558181423 9781558181427 0 November 1st 2001 Holmes Pub Grou Llc   The Autobiography Of Denis Zachaire [SEP] Unknown Author   9781330303962 366 7/2/15 FB &amp;c Ltd ""Edward Wortley Montagu",0
"Unknown Author 416 1558181423 9781558181427 0 November 1st 2001 Holmes Pub Grou Llc   The Autobiography Of Denis Zachaire [SEP] Unknown Author   9781330106952 318 7/2/15 FB &amp;c Ltd ""The Autobiography of Leigh Hunt",0
"Unknown Author 193 140032126 9780140032123 0     Light On A Dark Horse - An Autobiography [SEP] Unknown Author   9781330303962 366 7/2/15 FB &amp;c Ltd ""Edward Wortley Montagu",0
J P Wearing 1595809880 9781595809889 0 April 1st 2007 Santa Monica Press   The Shakespeare Diaries: A Fictional Autobiography [SEP] A P J Abdul Kalam   9788173717802  10/1/15 Universities Press (India)PL Wings Of Fire: An Autobiography,0
Theodore Roosevelt   523 April 1st 2015 Chios Classics   Autobiography of Theodore Roosevelt [SEP] Theodore TEDDY ROOSEVELT [Winner of the Nobel Prize] Nook Edition (Part I of the Best Presidents Series incl. George Washington Abraham Lincoln) NOOKBook  2940013017061  12/19/12 Great American Presidents Biographies THE GREATEST AMERICAN PRESIDENT: THE AUTOBIOGRAPHY OF THEODORE ROOSEVELT (Worldwide Bestseller),0
Theodore Roosevelt   523 April 1st 2015 Chios Classics   Autobiography of Theodore Roosevelt [SEP] Theodore Roosevelt   9781502958662 536 3/5/15 CreateSpace Publishing Theodore Roosevelt; an Autobiography,1
George Iles 8132016939 9788132016939 244  Tutis Digital Pub   19th Century Actor Autobiographies [SEP] George Iles   9782819934158  12/3/10 pubOne.info Little Masterpieces of Autobiography: Actors,0
"Louis Spohr   0 June 16th 2014 Project Gutenberg   Louis Spohr Autobiography [SEP] Louis Spohr   2940021452618   ""London : Longman  Green",0
"William Hale White 1458709345 9781458709349 0 January 1st 2006 ReadHowYouWant   The Autobiography of Mark Rutherford [SEP] William Hale White   2940019240104   ""New York  Dodd",0
William Hale White 1458709345 9781458709349 0 January 1st 2006 ReadHowYouWant   The Autobiography of Mark Rutherford [SEP] William Hale White Mark Rutherford Reuben Shapcott 9781298882561 220 8/21/15 Sagwan Press Mark Rutherford's Deliverance: Being the Second Part of His Autobiography,0
"William Hale White 1458709345 9781458709349 0 January 1st 2006 ReadHowYouWant   The Autobiography of Mark Rutherford [SEP] William S. White   2940022699234   Richmond : Presbyterian Committee of Publication ""Rev. William S. White",0
Howard Thurman 015697648X 9780156976480 304 October 14th 1981 Mariner Books   With Head and Heart: The Autobiography of Howard Thurman [SEP] Howard Thurman   9780156976480 298 10/14/81 Houghton Mifflin Harcourt With Head And Heart,1
"Unknown Author 193 140032126 9780140032123 0     Light On A Dark Horse - An Autobiography [SEP] Unknown Author   9781330161746 228 6/25/15 FB &amp;c Ltd ""Jack Westropp",0
"Unknown Author 193 140032126 9780140032123 0     Light On A Dark Horse - An Autobiography [SEP] Unknown Author   9781330949276 218 7/8/15 FB &amp;c Ltd ""The Autobiography of a Beggar Boy: In Which Will Be Found Related the Numerous Trials",0
"Thomas Jefferson   115 December 14th 2009 Digireads.com   The Autobiography of Thomas Jefferson [SEP] Thomas Jefferson   9781455415588  9/3/11 B&amp;R Samizdat Express ""Works of Thomas Jefferson",0
"Thomas Jefferson   115 December 14th 2009 Digireads.com   The Autobiography of Thomas Jefferson [SEP] Thomas Jefferson   9780812219012 200 12/1/04 ""University of Pennsylvania Press  Inc.""",0
George Iles 8132016939 9788132016939 244  Tutis Digital Pub   19th Century Actor Autobiographies [SEP] George Iles   9782819934158  12/3/10 pubOne.info Little Masterpieces of Autobiography: Actors,0
"Frank B. Kellogg   0     The Autobiography of Frank B. Kellogg [SEP] Daniel B. Kellogg   2940023961163   Chase ""Autobiography of Dr. D. B. Kellogg: Or",0
Tariq Ali 1844670295 9781844670291 403 May 17th 2005 Verso   Street-Fighting Years: An Autobiography of the Sixties [SEP] Tariq Ali   9781844670291 403 4/17/05 Verso Books Street Fighting Years: An Autobiography of the Sixties,1
"W. E. Woodward   0     Gift of Life: An Autobiography [SEP] W. E. B. Du Bois   9780717802340 448 6/1/68 ""International Publishers Company  Incorporated""",0
"John G. Fitch 871691132 9780871691132 0     The Autobiography Of John Fitch [SEP] John G. Neihardt   9780803257245 248 9/1/70 University of Nebraska Press ""When the Tree Flowered: The Fictional Autobiography of Eagle Voice",0
"Thomas Jefferson   115 December 14th 2009 Digireads.com   The Autobiography of Thomas Jefferson [SEP] Thomas Jefferson   2940030532790   ""Washington  D.C. Issued under the auspices of the Thomas Jefferson Memorial Association""",0
Aldo Rossi 262680416 9780262680417 125 April 26th 1984 MIT Press (MA)   A Scientific Autobiography [SEP] Aldo Rossi Lawrence Venuti  9780262514385 128 3/31/10 MIT Press A Scientific Autobiography,1
Brian O'Driscoll   408 October 23rd 2014 Penguin Ireland   The Test: My Autobiography [SEP] Brian O'Driscoll   9780241962695  10/23/14 Penguin UK The Test: My Autobiography,1
Brian O'Driscoll   0 October 2nd 2014 Penguin   The Autobiography [SEP] Brian O'Driscoll   9780241962695  10/23/14 Penguin UK The Test: My Autobiography,0
"Mike Ditka 933893078 9780933893078 0 May 31st 1982 Bonus Books Don Pierson  ""Ditka [SEP]  An Autobiography"" Mike Ditka Don Pierson  9780933893382 271 7/1/86 ""Bonus Books",1
"Robert Graves 385093306 9780385093309 347 February 1st 1958 Anchor Books   Good-Bye to All That: An Autobiography [SEP] Robert Graves   9788420650470  6/30/10 Grupo Anaya Comercial ""Yo",0
Will Rogers 891903305 9780891903307 410 December 1st 1976 Amereon Limited Donald Day  The Autobiography of Will Rogers [SEP] Will Rogers   9780380002139  4/1/80 HarperCollins Publishers Autobiography of Will Rogers,0
"Fatima Massaquoi 230609589 9780230609587 300 November 19th 2013 Palgrave Macmillan Konrad Tuchscherer Vivian Seton The Autobiography of an African Princess [SEP] Fatima Massaquoi   9780230609587 300 11/19/13 ""Palgrave Us  Print Us""",1
Johann Wolfgang von Goethe 1410207706 9781410207708 660 August 21st 2003 University Press of the Pacific   The Autobiography: Truth and Fiction Relating to My Life [SEP] Johann Wolfgang Von Goethe   9781105749797  5/11/12 Lulu.com Johann Wolfgang Von Goethe Classics: Autobiography Truth and Fiction Relating to My Life,0
"Charles H. Spurgeon 851511821 9780851511825 524 August 1st 1981 Banner of Truth   C. H. Spurgeon Autobiography Vol 2 [SEP] Charles H. Spurgeon   9781445507941 384 7/26/10 Read Books Design ""The Autobiography Of Charles H. Spurgeon",0
Margot Asquith 1409974995 9781409974994 324 April 1st 2009 Dodo Press   An Autobiography [SEP] Margot Asquith Oxford and Asquith   2940019401550   London : Butterworth The autobiography of Margot Asquith,0
"Margot Asquith 1409974995 9781409974994 324 April 1st 2009 Dodo Press   An Autobiography [SEP] Margot Asquith   9781407625164 268 1/29/10 HardPress Publishing ""Margot Asquith",0
William L. Andrews 451529154 9780451529152 464 November 4th 2003 Signet   Classic American Autobiographies [SEP] William L. Rush   9781257192694  6/14/11 Lulu.com Journey Out of Silence: Second Edition: An Autobiography,0
"Benjamin Franklin 312404158 9780312404154 208 April 2nd 2003 Bedford/St. Martin's Louis P. Masur  The Autobiography of Benjamin Franklin: with Related Documents [SEP] Benjamin Franklin   9781290477079 208 8/1/12 HardPress Publishing ""Little Masterpieces ; Selections From Autobiography",0
Benjamin Franklin 312404158 9780312404154 208 April 2nd 2003 Bedford/St. Martin's Louis P. Masur  The Autobiography of Benjamin Franklin: with Related Documents [SEP] John Woolman Benjamin Franklin   2940027397265   P.F. Collier The Autobiography of Benjamin Franklin: The Journal of John Woolman. Fruits ...,0
"Tony Visconti 7229453 9780007229451 400 April 28th 2008 HarperCollins UK Morrissey  ""Tony Visconti: The Autobiography: Bowie [SEP]  Bolan and the Brooklyn Boy"" Tony Visconti   9780007343577 400 9/17/09 HarperCollins Publishers",1
Diana Frederics 814726356 9780814726358 282 June 1st 1995 New York University Press Julie Abraham  Diana: A Strange Autobiography [SEP] Justin Holcomb Julie Abraham  9780814726358 282 6/1/95 New York University Press Diana: A Strange Autobiography / Edition 1,1
Charlotte Perkins Gilman 299127443 9780299127442 394 February 15th 1991 University of Wisconsin Press Ann J. Lane Anne J. Lane The Living of Charlotte Perkins Gilman: An Autobiography [SEP] Charlotte Perkins Gilman Zona Gale  2900299127441 394 2/28/91 University of Wisconsin Press Living of Charlotte Perkins Gilman: An Autobiography,1
"Mark Twain 520279948 9780520279940 792   Harriet E. Smith Benjamin Griffin ""Autobiography of Mark Twain [SEP]  Volume 3: The Complete and Authoritative Edition"" Mark Twain   2940011919084  11/3/10 WHITE DOG PUBLISHING",0
David Hasselhoff 312371292 9780312371296 304 May 15th 2007 Thomas Dunne Books Peter Thompson  Don't Hassel the Hoff: The Autobiography [SEP] David Hasselhoff Peter Thompson  9781429901062 304 5/15/07 St. Martin's Press Don't Hassel the Hoff: The Autobiography,1
Frederick Douglass 1453857613 9781453857618 0  Timeless Classic Books   My Bondage and My Freedom: The Autobiography of Frederick Douglass (The Autobiographies #2) [SEP] Frederick Douglass   9781627931687 755 5/20/13 Start Publishing LLC The Complete Autobiographies of Frederick Douglass,0
Frederick Douglass 1453857613 9781453857618 0  Timeless Classic Books   My Bondage and My Freedom: The Autobiography of Frederick Douglass (The Autobiographies #2) [SEP] Frederick Douglass   9780940450790 1100 2/28/94 Library of America Douglass: Autobiographies,0
Alice A. Bailey 853301247 9780853301240 304 June 1st 1951 Lucis Press   The Unfinished Autobiography [SEP] Alice A. Bailey Alice Bailey  2940016583327 304 5/1/13 Lucis Publishing Company The Unfinished Autobiography,1
James Fenimore Cooper 1843911396 9781843911395 160 March 1st 2007 Hesperus Press Ruth Scurr  Autobiography of a Pocket Handkerchief [SEP] James Fenimore Cooper   2940150408982  10/19/14 HM Autobiography of a Pocket-Handkerchief,0
Nikola Tesla   68     My Inventions: The Autobiography of Nikola Tesla [SEP] Nikola Tesla   9781470101312 122 2/18/12 CreateSpace Publishing Tesla's Autobiography,0
"Jon E. Lewis 762437359 9780762437351 578 October 13th 2009 Running Press   World War II: The Autobiography [SEP] Jon E. Lewis   9781780337500 480 3/1/12 ""Little  Brown Book Group""",0
"Charles H. Spurgeon 851510760 9780851510767 562 December 1st 1962 Banner of Truth   ""C. H. Spurgeon Autobiography: The Early Years [SEP]  1834-1859"" C. H. Spurgeon   9781433267093  2/1/13 ""Blackstone Audio",0
"Charles H. Spurgeon 851510760 9780851510767 562 December 1st 1962 Banner of Truth   ""C. H. Spurgeon Autobiography: The Early Years [SEP]  1834-1859"" C. H. Spurgeon   2940017705049   Chicago : F. H. Revell",0
"Charles H. Spurgeon 851510760 9780851510767 562 December 1st 1962 Banner of Truth   ""C. H. Spurgeon Autobiography: The Early Years [SEP]  1834-1859"" Charles H Sage   2940027397470   Chicago : Free Methodist Publishing House",0
Fading Into The Limelight: The Autobiography   0     Fading Into The Limelight: The Autobiography [SEP] the Kaiser and New Chapters from the Autobiography of the Iron Chancellor   9781313491822 256 1/28/13 HardPress Publishing The Kaiser Vs. Bismarck; Suppressed Letters,0
"Kevin Pietersen 751557552 9780751557558 320 December 1st 2014 Littl   Autobiography [SEP] Kevin Pietersen   9780751557565  10/9/14 ""Little  Brown Book Group""",0
"Alex  James 316027588 9780316027588 288 May 28th 2008 Littl   Bit of a Blur: The Autobiography [SEP] Alex James   9780349119939 288 7/3/08 ""Little  Brown Book Group""",1
Christopher Parkening 1414300468 9781414300467 304 May 22nd 2006 Tyndale House Publisher Kathy Tyers  Grace like a River: An Autobiography [SEP] Christopher Parkening Kathy Tyers  9781414300467 304 5/28/06 Tyndale House Publishers Grace Like a River: An Autobiography,1
"Sidonie Smith 816628831 9780816628834 320 January 2nd 2002 Univ Of Minnesota Press Julia   Watson  Reading Autobiography: A Guide for Interpreting Life Narratives [SEP] Sidonie Ann Smith   9780472068142 496 12/20/02 University of Michigan Press ""Interfaces: Women",0
"Bertrand Russell 671203584 9780671203580 376 October 27th 1969 Littl   The Autobiography of Bertrand Russell 1914-44 [SEP] Bertrand Russell   9780203864999 768 9/1/09 ""Taylor &amp; Francis  Inc.""",0
"Shabkar Tsogdruk Rangdrol 1559391545 9781559391542 712 February 6th 2001 Snow Lion Dalai Lama XIV Dilgo Khyentse Rinpoche The Life of Shabkar: Autobiography of a Tibetan Yogin [SEP] Matthieu Ricard   9781559391542 712 2/28/01 ""Shambhala Publications  Inc.""",0
Benjamin Franklin 140390529 9780140390520 304 January 7th 1986 Penguin Classics Kenneth A. Silverman  The Autobiography and Other Writings [SEP] Benjamin Franklin   9781101907603 344 9/8/15 Knopf Doubleday Publishing Group The Autobiography and Other Writings,0
"Benjamin Franklin 140390529 9780140390520 304 January 7th 1986 Penguin Classics Kenneth A. Silverman  The Autobiography and Other Writings [SEP] Benjamin Franklin   2940012753205 144 7/18/11 ""Five Star Publishing  LLC""",0
"Benjamin Franklin 140390529 9780140390520 304 January 7th 1986 Penguin Classics Kenneth A. Silverman  The Autobiography and Other Writings [SEP] Benjamin Franklin   2940017484579   Philadelphia : J.B. Lippincott ; London : Trbner &amp; Co ""Autobiography of Benjamin Franklin : edited from his manuscript",0
"Benjamin Franklin 140390529 9780140390520 304 January 7th 1986 Penguin Classics Kenneth A. Silverman  The Autobiography and Other Writings [SEP] Benjamin Franklin   9781297613395 326 8/9/15 Andesite Press ""The Autobiography of Benjamin Franklin",0
"Benjamin Franklin 140390529 9780140390520 304 January 7th 1986 Penguin Classics Kenneth A. Silverman  The Autobiography and Other Writings [SEP] Benjamin Franklin Featuring Dynamic Chapter Navigation & Professional Formatting for a Premium Reading Experience Published By Northpointe Classics 2940014070621  1/28/12 Northpointe Classics ""THE AUTOBIOGRAPHY OF BENJAMIN FRANKLIN [Deluxe Edition] Includes Photos",0
Benjamin Franklin 140390529 9780140390520 304 January 7th 1986 Penguin Classics Kenneth A. Silverman  The Autobiography and Other Writings [SEP] Benjamin Franklin Russel B. Nye  9780395051306 224 1/2/57 Cengage Learning Autobiography and Other Writings / Edition 1,0
Michel Tournier 807070408 9780807070406 259 January 1st 1988 Beacon Press (MA) Arthur Goldhammer  The Wind Spirit: An Autobiography [SEP] Michel Tournier   9780807070406 292 11/28/88 Beacon Wind Spirit: An Autobiography,1
"Mortimer J. Adler 25004905 9780025004900 363 Jul-77 MacMillan Publishing Company (NYC)   Philosopher at Large: An Intellectual Autobiography [SEP] Mortimer Jerome Adler   9780025004900 349 8/1/77 ""Macmillan Publishing Company  Incorporated""",1
W. Somerset Maugham 014018595X 9780140185959 200 November 1st 1992 Penguin Classics   The Magician: Together with a Fragment of Autobiography [SEP] W. Somerset Maugham   9780140026689 208 8/31/78 Penguin Group (USA) Incorporated Magician: Together with a Fragment of Autobiography,0
David Essex 753540339 9780753540336 320 March 1st 2012 Virgin Books   Over the Moon: My Autobiography [SEP] David Essex Various  9780753547632 320 3/1/12 Ebury Publishing Over the Moon: My Autobiography,1
"Mark Twain   24     Mark Twain's Burlesque Autobiography [SEP] Mark Twain   9780520279940 792 10/15/15 University of California Press ""Autobiography of Mark Twain",0
"Mark Twain   24     Mark Twain's Burlesque Autobiography [SEP] Mark Twain   9780766161375 376 6/28/03 Kessinger Publishing Company ""Mark Twain's Autobiography",0
Randy Poe 1480330647 9781480330641 333 November 1st 2013 Backbeat Books Buck Owens  Buck 'Em!: The Autobiography of Buck Owens [SEP] Randy Poe Buck Owens  9781480366916 304 11/1/13 Hal Leonard Corporation Buck 'Em!: The Autobiography of Buck Owens,1
Kate Christensen 385536267 9780385536264 368 July 9th 2013 Doubleday   Blue Plate Special: An Autobiography of My Appetites [SEP] Kate Christensen   9780385536271 368 7/9/13 Knopf Doubleday Publishing Group Blue Plate Special: An Autobiography of My Appetites,1
"Mark Twain 299234746 9780299234744 392 February 25th 2010 University of Wisconsin Press Michael J. Kiskis Sheila Leary Mark Twain's Own Autobiography: The Chapters from the North American Review [SEP] Mark Twain   9780520279940 792 10/15/15 University of California Press ""Autobiography of Mark Twain",0
"Mark Twain 299234746 9780299234744 392 February 25th 2010 University of Wisconsin Press Michael J. Kiskis Sheila Leary Mark Twain's Own Autobiography: The Chapters from the North American Review [SEP] Mark Twain   9788026804529 5000 2/27/14 e-artnow Editions ""The Complete Works of Mark Twain: The Novels",0
Mark Twain 299234746 9780299234744 392 February 25th 2010 University of Wisconsin Press Michael J. Kiskis Sheila Leary Mark Twain's Own Autobiography: The Chapters from the North American Review [SEP] Mark Twain   2940000737101  2/26/12 B&amp;R Samizdat Express Chapters from my Autobiography,0
Mark Twain 299234746 9780299234744 392 February 25th 2010 University of Wisconsin Press Michael J. Kiskis Sheila Leary Mark Twain's Own Autobiography: The Chapters from the North American Review [SEP] Mark Twain   2940011938245  10/1/10 Baxter St. Mark Twain's Autobiography,0
Mark Twain 299234746 9780299234744 392 February 25th 2010 University of Wisconsin Press Michael J. Kiskis Sheila Leary Mark Twain's Own Autobiography: The Chapters from the North American Review [SEP] Mark Twain William Dean Howells Albert Bigelow Paine 9788026804642 840 2/27/14 e-artnow Editions The Mark Twain Autobiography + 3 Biographies: 4 Mark Twain Biographies In 1 Book: Chapters From My Autobiography By Mark Twain + My Mark Twain By William Dean Howells' + Mark Twain A Biography By Albert Bigelow Paine + The Boys' Life Of Mark Twain By Albe,0
"Mark Twain   0     Burlesque Autobiography & Diary Written in the Provincial Lunatic Asylum [SEP] Mark Twain   9780520952447 440 3/26/12 University of California Press ""Autobiography of Mark Twain: Volume 1",0
"Mark Twain   0     Burlesque Autobiography & Diary Written in the Provincial Lunatic Asylum [SEP] Mark Twain Grover Gardner  9781441778475  1/28/11 Findaway World ""Autobiography of Mark Twain",0
Robert Clary 1568332289 9781568332284 248 December 4th 2001 Madison Books   From the Holocaust to Hogan's Heroes: The Autobiography of Robert Clary [SEP] Robert Clary   9781589793453 248 2/25/08 Taylor Trade Publishing From the Holocaust to Hogan's Heroes: An Autobiography of Robert Clary,0
"Charles Kingsley 1402167849 9781402167843 355 November 30th 2005 Adamant Media Corporation   ""Alton Locke [SEP]  Tailor and Poet: An Autobiography"" Charles Kingsley   2940018134428   ""New York",0
"Benjamin Franklin 1932531688 9781932531688 266 October 15th 2005 Entrepreneur Press Blaine McCormick John C. Bogle ""Ben Franklin: America's Original Entrepreneur [SEP]  Franklin's Autobiography Adapted for Modern Times"" Benjamin Franklin   9781330154151 260 6/24/15 FB &amp;c Ltd",0
"Benjamin Franklin 1932531688 9781932531688 266 October 15th 2005 Entrepreneur Press Blaine McCormick John C. Bogle ""Ben Franklin: America's Original Entrepreneur [SEP]  Franklin's Autobiography Adapted for Modern Times"" Benjamin Franklin Frank Woodworth Pine  9781294997160 272 2/13/15 Scholar's Choice",0
"Benjamin Franklin 1932531688 9781932531688 266 October 15th 2005 Entrepreneur Press Blaine McCormick John C. Bogle ""Ben Franklin: America's Original Entrepreneur [SEP]  Franklin's Autobiography Adapted for Modern Times"" Benjamin Franklin   2940026646487   ""Houghton",0
"Benjamin Franklin 1932531688 9781932531688 266 October 15th 2005 Entrepreneur Press Blaine McCormick John C. Bogle ""Ben Franklin: America's Original Entrepreneur [SEP]  Franklin's Autobiography Adapted for Modern Times"" Benjamin Franklin Russel B. Nye  9780395051306 224 1/2/57 Cengage Learning",0
Harry Haywood 930720539 9780930720537 736 January 1st 1978 Univ Of Minnesota Press   Black Bolshevik: Autobiography of an Afro-American Communist [SEP] Harry Haywood   9780930720537 736 6/1/78 University of Minnesota Press Black Bolshevik: Autobiography of an Afro-American Communist,1
Benjamin Franklin 1596985291 9781596985292 480 July 1st 2007 Regnery History Mark Skousen  The Compleated Autobiography 1757-1790 [SEP] Benjamin Franklin   2940012259776  2/27/11 Robin Michell THE AUTOBIOGRAPHY OF BENJAMIN FRANKLIN,0
Benjamin Franklin 1596985291 9781596985292 480 July 1st 2007 Regnery History Mark Skousen  The Compleated Autobiography 1757-1790 [SEP] Benjamin Franklin   9780312404154 208 4/2/03 Bedford/St. Martin's Autobiography of Benjamin Franklin: with Related Documents / Edition 2,0
Benjamin Franklin 1596985291 9781596985292 480 July 1st 2007 Regnery History Mark Skousen  The Compleated Autobiography 1757-1790 [SEP] Benjamin Franklin   9781595475725 152 2/1/09 NuVision Publications The Autobiography Of Ben Franklin,0
