pairs,labels
"BBQ Chicken (213) 739-1047 ""698 S Vermont Ave # 101 [SEP]  Los Angeles  CA"" Dok Dok Chicken",0
"BBQ Chicken (213) 739-1047 ""698 S Vermont Ave # 101 [SEP]  Los Angeles  CA"" Parks BBQ",0
"Bean & Bean (212) 422-8083 ""71 Broadway [SEP]  New York  NY"" Blue Fin",0
"Bean & Bean (212) 422-8083 ""71 Broadway [SEP]  New York  NY"" Hot Soup Cart",0
"Bean & Bean (212) 422-8083 ""71 Broadway [SEP]  New York  NY"" New Wong Rest",0
"Bean & Bean (212) 422-8083 ""71 Broadway [SEP]  New York  NY"" Toys R Us",0
"Bel Ami Restaurant (773) 878-2808 ""5530 N. Lincoln Avenue [SEP]  Chicago  IL"" The Bad Apple",0
"Blowin' Smoke Barbeque (608) 215-0069 ""1336 Montondon Avenue [SEP]  Waunakee  WI"" Blowin' Smoke BBQ",1
"Blowin' Smoke Barbeque (608) 215-0069 ""1336 Montondon Avenue [SEP]  Waunakee  WI"" Blowin' Smoke BBQ",1
"Blu Jam Cafe (323) 951-9191 ""7371 Melrose Ave [SEP]  Los Angeles  CA"" All About the Bread",0
"Blue Velvet Lounge (608) 250-9900 ""430 W Gilman St [SEP]  Madison  WI"" Sake Lounge",0
"Bocadillos (415) 982-2622 ""710 Montgomery Street [SEP]  San Francisco  CA"" Bocadillos",1
"Bom Bolla (773) 698-6601 ""1501 N. Milwaukee Avenue [SEP]  Chicago  IL"" Crossroads Trading Co.",0
"Bom Bolla (773) 698-6601 ""1501 N. Milwaukee Avenue [SEP]  Chicago  IL"" Uncharted Book",0
"Bonfyre American Grille (608) 273-3973 ""2601 West Beltline Highway [SEP]  Madison  WI"" Bonfyre American Grille",1
"BRGRBELLY (773) 775-6650 ""5691 N. Milwaukee Avenue [SEP]  Chicago  IL"" Pot Pan",0
"Brink Lounge (608) 661-8599 ""701 E Washington Ave [SEP]  Madison  WI"" The Brass Ring",0
"Brocach Irish Pub (608) 255-2015 ""7 W Main St [SEP]  Madison  WI"" Good Food",0
"Buck & Honey's (608) 837-3131 ""804 Liberty Boulevard [SEP]  Sun Prairie  WI"" Buck & Honey's",1
"Buckingham's Madison (608) 251-4744 ""802 Regent St [SEP]  Madison  WI"" Hong Kong Station",0
"Burma Love (415) 861-2100 ""211 Valencia Street [SEP]  San Francisco  CA"" Burma Love",1
"Cafe Costa Rica (608) 256-9830 ""1133 Williamson St [SEP]  Madison  WI"" Lao Laan",0
"Cafe Tallulah (212) 209-1055 ""240 Columbus Avenue [SEP]  New York  NY"" Cafe Tallulah",1
"Cafe Zoma (608) 246-2009 ""2326 Atwood Ave [SEP]  Madison  WI"" Lao Laan",0
"Capriotti's Sandwich Shop (608) 255-2227 ""902 Regent St [SEP]  Madison  WI"" Capriotti's Sandwich Shop",1
"Capriotti's Sandwich Shop (608) 255-2227 ""902 Regent St [SEP]  Madison  WI"" Hong Kong Station",0
"Carmine's (212) 221-3800 ""200 W 44th Street [SEP]  New York  NY"" Etcetera Etcetera",0
"Casa DE Lara (608) 251-7200 ""341 State St Ste 2 [SEP]  Madison  WI"" Alan Koa Salon & Spa",0
"Casa DE Lara (608) 251-7200 ""341 State St Ste 2 [SEP]  Madison  WI"" Blum's Trophies LLC",0
"Casa DE Lara (608) 251-7200 ""341 State St Ste 2 [SEP]  Madison  WI"" Capital Tap Haus",0
"Casa DE Lara (608) 251-7200 ""341 State St Ste 2 [SEP]  Madison  WI"" Casa de Lara",1
"Casa DE Lara (608) 251-7200 ""341 State St Ste 2 [SEP]  Madison  WI"" Karen & Co",0
"Casa DE Lara (608) 251-7200 ""341 State St Ste 2 [SEP]  Madison  WI"" Mad City Frites",0
"Casa DE Lara (608) 251-7200 ""341 State St Ste 2 [SEP]  Madison  WI"" Pizza Di Roma",0
"Casa DE Lara (608) 251-7200 ""341 State St Ste 2 [SEP]  Madison  WI"" Pizza Hut",0
"Casa DE Lara (608) 251-7200 ""341 State St Ste 2 [SEP]  Madison  WI"" Tutto Pasta State Street",0
"Casa Del Sol (608) 663-8818 ""3040 Cahill Main [SEP]  Fitchburg  WI"" Casa Del Sol",1
"Casellula Cheese and Wine Cafe (212) 247-8137 ""401 W 52nd Street [SEP]  New York  NY"" Casellula",1
"Cassell's Hamburgers (213) 387-5502 ""3600 W 6th St [SEP]  Los Angeles  CA"" Jun Won Restaurant",0
"Cassell's Hamburgers (213) 387-5502 ""3600 W 6th St [SEP]  Los Angeles  CA"" Son of a Gun",0
"Cassell's Hamburgers (213) 387-5502 ""3600 W 6th St [SEP]  Los Angeles  CA"" Spear Steak & Seafood House",0
"Cassell's Hamburgers (213) 387-5502 ""3600 W 6th St [SEP]  Los Angeles  CA"" Sun Nong Dan",0
"Cha Cha Cha (323) 664-7723 ""656 N Virgil Ave [SEP]  Los Angeles  CA"" Cha Cha Cha",1
"Cheba Hut (608) 819-8485 ""453 W Gilman St [SEP]  Madison  WI"" Ear Wax Records",0
"Chez Nanou (608) 283-4266 ""805 Williamson St [SEP]  Madison  WI"" Lao Laan",0
"Chez Nanou (608) 283-4266 ""805 Williamson St [SEP]  Madison  WI"" Mad Cat Pet Supply",0
"Chez Nanou (608) 283-4266 ""805 Williamson St [SEP]  Madison  WI"" Rick's Olde Gold",0
"Chez Nanou (608) 283-4266 ""805 Williamson St [SEP]  Madison  WI"" Sali C.'s review of Lao Laan",0
"Chicago Curry House (312) 362-9999 ""899 S. Plymouth Court [SEP]  Chicago  IL"" Chicago Curry House",1
"China Kitchen (608) 826-4432 ""6606 Mineral Pt Rd [SEP]  Madison  WI"" China Kitchen",1
"Chipotle Mexican Grill (608) 233-4305 ""4000 University Ave [SEP]  Madison  WI"" Chipotle Mexican Grill",1
"Chocolate Shoppe Ice Cream (608) 255-5454 ""468 State St [SEP]  Madison  WI"" Alan Koa Salon & Spa",0
"Chocolate Shoppe Ice Cream (608) 255-5454 ""468 State St [SEP]  Madison  WI"" Naf Naf Grill",0
"Chocolate Shoppe Ice Cream (608) 255-5454 ""468 State St [SEP]  Madison  WI"" Pita Pit",0
"Chocolate Shoppe Ice Cream (608) 255-5454 ""468 State St [SEP]  Madison  WI"" Soga Shabu Shabu",0
"Chocolate Shoppe Ice Cream (608) 255-5454 ""468 State St [SEP]  Madison  WI"" Which Wich",0
"Chop Stop (424) 274-3500 ""8717 Santa Monica Blvd [SEP]  West Hollywood  CA"" Bambou Le Pho",0
"Chutney (415) 931-5541 ""511 Jones Street [SEP]  San Francisco  CA"" Pho Tan Hoa",0
"Cocohodo Wilshire (213) 382-8943 ""3500 W 6th St [SEP]  Los Angeles  CA"" Kang Ho Dong Baekjeong",0
"Cocohodo Wilshire (213) 382-8943 ""3500 W 6th St [SEP]  Los Angeles  CA"" Kang Ho Dong Baekjeong",0
"Coffee Bean & Tea Leaf (310) 557-8435 ""10250 Santa Monica Blvd [SEP]  Los Angeles  CA"" Spicy BBQ Restaurant",0
"Colibri Mexican Bistro (415) 440-2737 ""438 Geary Street [SEP]  San Francisco  CA"" Hong Kong Lounge",0
"Commissary (415) 561-3663 ""101 Montgomery Street [SEP]  San Francisco  CA"" Lost Coast Outfitters",0
"Crossroads Cafe (608) 262-5038 ""1000 Bascom Mall [SEP]  Madison  WI"" Crossroads Cafe",1
"Curd Girl (608) 555-5555 ""100 State St [SEP]  Madison  WI"" Naf Naf Grill",0
"Dairyland Family Restaurant (608) 222-9232 ""716 Cottage Grove Rd [SEP]  Madison  WI"" Dairyland Family Restaurant",1
"Delarosa (415) 673-7100 ""2175 Chestnut Street [SEP]  San Francisco  CA"" Delarosa",1
"Desi Deli (212) 399-9007 ""724 10th Avenue [SEP]  New York  NY"" Marquee New York",0
"Desi Deli (212) 399-9007 ""724 10th Avenue [SEP]  New York  NY"" Pio Pio",0
"Desi Deli (212) 399-9007 ""724 10th Avenue [SEP]  New York  NY"" White Oak Oyster Bar & Cocktail Lounge",0
"Dlux (608) 467-3130 ""117 Martin Luther King Blvd [SEP]  Madison  WI"" DLUX",1
"Dong Il Jang (213) 383-5757 ""3455 W 8th St [SEP]  Los Angeles  CA"" Au Lac DTLA",0
"Dong Il Jang (213) 383-5757 ""3455 W 8th St [SEP]  Los Angeles  CA"" Danger Dogs",0
"Dong Il Jang (213) 383-5757 ""3455 W 8th St [SEP]  Los Angeles  CA"" Dong II Jang Restaurant",1
"Dong Il Jang (213) 383-5757 ""3455 W 8th St [SEP]  Los Angeles  CA"" Hae Jang Chon Korean BBQ Restaurant",0
"Dong Il Jang (213) 383-5757 ""3455 W 8th St [SEP]  Los Angeles  CA"" LA Sands Boxing Gym",0
"Dong Il Jang (213) 383-5757 ""3455 W 8th St [SEP]  Los Angeles  CA"" Le Comptoir",0
"Dong Il Jang (213) 383-5757 ""3455 W 8th St [SEP]  Los Angeles  CA"" Mapo Kkak Doo Gee Restaurant",0
"Dong Il Jang (213) 383-5757 ""3455 W 8th St [SEP]  Los Angeles  CA"" Quarters Korean BBQ",0
"Dong Il Jang (213) 383-5757 ""3455 W 8th St [SEP]  Los Angeles  CA"" Smiles Cafe USC",0
"Dong Il Jang (213) 383-5757 ""3455 W 8th St [SEP]  Los Angeles  CA"" The Little Door",0
"Dong Il Jang (213) 383-5757 ""3455 W 8th St [SEP]  Los Angeles  CA"" The Real 3rd Street Chicken House",0
"Dong Il Jang (213) 383-5757 ""3455 W 8th St [SEP]  Los Angeles  CA"" Toe Bang Cafe",0
"Dotty Dumpling's Dowry (608) 259-0000 ""317 N Frances St [SEP]  Madison  WI"" Nitty Gritty Birthday Bar",0
"Durty Nelly's (415) 664-2555 ""2328 Irving Street [SEP]  San Francisco  CA"" Yummy Yummy",0
"EDO Japanese Restaurant (608) 268-0247 ""532 S Park St [SEP]  Madison  WI"" Stephanie S.'s review of The Kombucha Sho",0
"Einstein Bros Bagels (608) 242-9889 ""3904 E Washington Ave [SEP]  Madison  WI"" Hong Kong Buffet",0
"El Cid (773) 395-0505 ""2645 N. Kedzie Avenue [SEP]  Chicago  IL"" Simone G.'s review of West River Caf",0
"El Metate (415) 641-7209 ""2406 Bryant Street [SEP]  San Francisco  CA"" El Metate Restaurant",1
"El Norteno Tacos (415) 756-1220 ""801 Bryant Street [SEP]  San Francisco  CA"" San Francisco Bay Flowers",0
"El Pollo Loco (323) 665-1333 ""3925 W Sunset Blvd [SEP]  Los Angeles  CA"" El Cochinito Restaurant",0
"El Pollo Loco (323) 665-1333 ""3925 W Sunset Blvd [SEP]  Los Angeles  CA"" Local",0
"El Rinconcito Cubano (773) 489-4440 ""3248 W. Fullerton Avenue [SEP]  Chicago  IL"" La Cocina Boricua de la Familia Galarza",0
"El Salsabor Restaurant (323) 266-1400 ""522 S Lorena St [SEP]  Los Angeles  CA"" Beau Ideal House of Beauty",0
"El Taco Loco #2 (415) 282-7018 ""3274 24th Street [SEP]  San Francisco  CA"" La Espiga De Oro",0
"El Taco Loco #2 (415) 282-7018 ""3274 24th Street [SEP]  San Francisco  CA"" Local Mission Eatery",0
"El Taco Loco #2 (415) 282-7018 ""3274 24th Street [SEP]  San Francisco  CA"" Nico",0
"Eno Vino Wine Bar & Bistro (608) 664-9565 ""601 Junction Rd [SEP]  Madison  WI"" Eno Vino Wine Bar & Bistro",1
"Ethiopian Diamond (773) 338-6100 ""6120 N. Broadway Street [SEP]  Chicago  IL"" Ping Pong",0
"Falling Water Cafe (608) 831-2000 ""1313 John Q Hammons Dr [SEP]  Middleton  WI"" Falling Water Cafe",1
"Famous Yeti's Pizza (608) 877-1544 ""971 N Page St [SEP]  Stoughton  WI"" Famous Yetis Pizza",1
"Fast Wok (608) 833-6738 ""106 W Towne Mall [SEP]  Madison  WI"" Bath & Body Works",0
"Five Guys Burgers and Fries (608) 255-2520 ""517 State St. [SEP]  Madison  WI"" Alan Koa Salon & Spa",0
"Five Guys Burgers and Fries (608) 255-2520 ""517 State St. [SEP]  Madison  WI"" Umami Buns",0
"Flaming Wok (608) 240-1085 ""4237 Lien Rd Ste H [SEP]  Madison  WI"" Flaming Wok",1
"Fosdal Home Bakery (608) 873-3073 ""243 E Main St [SEP]  Stoughton  WI"" Elsings 2nd Hand Shop",0
"Frida Tacos (323) 549-4666 ""7217 Melrose [SEP]  Los Angeles  CA"" Froma on Melrose",0
"Glass Nickel Pizza Co. (608) 218-9000 ""5003 University Ave Ste 170 [SEP]  Madison  WI"" Glass Nickel Pizza",1
"Glass Nickel Pizza Co. (608) 218-9000 ""5003 University Ave Ste 170 [SEP]  Madison  WI"" Great Harvest Bread Company",0
"Golden Apple Grill & Breakfast House (773) 528-1413 ""2971 N. Lincoln Avenue [SEP]  Chicago  IL"" The Bad Apple",0
"Golden Apple Grill & Breakfast House (773) 528-1413 ""2971 N. Lincoln Avenue [SEP]  Chicago  IL"" Via Lima",0
"Gordo Taqueria (415) 668-8226 ""5450 Geary Boulevard [SEP]  San Francisco  CA"" Brian S.'s review of Hong Kong Loung",0
"Gotham New York Bagels & Eats (608) 467-7642 ""112 E Mifflin St [SEP]  Madison  WI"" Good Food",0
"Gotham New York Bagels & Eats (608) 467-7642 ""112 E Mifflin St [SEP]  Madison  WI"" Good Food",0
"Granite City Food & Brewery (608) 829-0700 ""72 W Towne Mall [SEP]  Madison  WI"" Granite City Food & Brewery",1
"Graze (608) 251-2700 ""1 S Pinckney Street [SEP]  Madison  WI"" Graze",1
"Great India (415) 751-4433 ""6127 Geary Boulevard [SEP]  San Francisco  CA"" Brian S.'s review of Hong Kong Loung",0
"Greenbush Bar (608) 257-2874 ""914 Regent St [SEP]  Madison  WI"" Greenbush Bar",1
"Gumbo Pot (323) 933-0358 ""6333 W 3rd St [SEP]  Los Angeles  CA"" Thank U Pho",0
"Gus's Diner (608) 318-0900 ""630 N Westmount Dr [SEP]  Sun Prairie  WI"" Guss Diner",1
"H. Salt Esquire Fish & Chips (323) 667-2653 ""4732 Hollywood Blvd [SEP]  Los Angeles  CA"" Cho Oishi",0
"H. Salt Esquire Fish & Chips (323) 667-2653 ""4732 Hollywood Blvd [SEP]  Los Angeles  CA"" Sapp Coffee Shop",0
"Han 202 (312) 949-1314 ""605 W. 31st Street [SEP]  Chicago  IL"" Husky Hog BBQ",0
"Harold's Chicken Shack (608) 819-8010 ""707 S. Gammon Rd [SEP]  Madison  WI"" Chang Jiang Chinese Restaurant",0
"Harold's Chicken Shack (773) 252-2424 ""1361 N. Milwaukee Avenue [SEP]  Chicago  IL"" Pot Pan",0
"Harvest (608) 255-6075 ""21 N Pinckney St [SEP]  Madison  WI"" Harvest",1
"Hell's Kitchen (212) 977-1588 ""754 9th Avenue [SEP]  New York  NY"" Hells Kitchen",1
"Hero Shop (213) 265-7561 ""130 E 6th St [SEP]  Los Angeles  CA"" Hae Jang Chon Korean BBQ Restaurant",0
"Hero Shop (213) 265-7561 ""130 E 6th St [SEP]  Los Angeles  CA"" Soot Bull Jeep",0
"Hero Shop (213) 265-7561 ""130 E 6th St [SEP]  Los Angeles  CA"" Sun Nong Dan",0
"Hero Shop (213) 265-7561 ""130 E 6th St [SEP]  Los Angeles  CA"" Thank U Pho",0
"Hero Shop (213) 265-7561 ""130 E 6th St [SEP]  Los Angeles  CA"" The Black Sheep",0
"Hill and Bay (212) 245-5554 ""581 2nd Avenue [SEP]  New York  NY"" Ruay Thai",0
"Honey B (415) 221-1668 ""2201 Clement Street [SEP]  San Francisco  CA"" Good Luck Dim Sum",0
"Honey B (415) 221-1668 ""2201 Clement Street [SEP]  San Francisco  CA"" Phoenix Hotel",0
"Hopwater Distribution 12347 ""850 Bush Street [SEP]  San Francisco  CA"" Hopwater Distribution",0
"Hot Woks Cool Sushi (312) 345-1234 ""30 S. Michigan Avenue [SEP]  Chicago  IL"" Cherry Circle Room",0
"Hot Woks Cool Sushi (312) 345-1234 ""30 S. Michigan Avenue [SEP]  Chicago  IL"" Potbelly Sandwich Shop",0
"Ian's Pizza (608) 257-9248 ""100 State St [SEP]  Madison  WI"" Pita Pit",0
"Immaculee II Haitian Restaurant & Bakery (718) 778-7188 ""1227 Nostrand Ave [SEP]  Brooklyn  NY"" Lucha Lucha",0
"Ippudo (212) 388-0088 ""65 4th Avenue [SEP]  New York  NY"" Ippudo NY",1
"Irish Pub (608) 256-6071 ""317 State St Ste A [SEP]  Madison  WI"" Naf Naf Grill",0
"J.P. Graziano (312) 666-4587 ""901 W. Randolph Street [SEP]  Chicago  IL"" J.P. Graziano Grocery Co.",1
"Jacks Stir (212) 647-0900 ""425 W 13th St [SEP]  New York  NY"" Chop Shop II",0
"Jacks Stir (212) 647-0900 ""425 W 13th St [SEP]  New York  NY"" NTS News",0
"Jade Garden (608) 260-9890 ""1109 S Park St [SEP]  Madison  WI"" Jade Garden",1
"Jake Melnick's Corner Tap (312) 266-0400 ""41 E. Superior Street [SEP]  Chicago  IL"" Jake Melnicks Corner Tap",1
"JD's (608) 444-1590 ""N Broom St & State St [SEP]  Madison  WI"" Jeremy K.'s review of Goodman's Jeweler",0
"JD's (608) 444-1590 ""N Broom St & State St [SEP]  Madison  WI"" Kelly E.'s review of Urban Outfitter",0
"Jeni's Splendid Ice Creams (614) 407-0687 ""1505 N. Milwaukee Avenue [SEP]  Chicago  IL"" Jenis Splendid Ice Creams",1
"Jeni's Splendid Ice Creams (614) 407-0687 ""1505 N. Milwaukee Avenue [SEP]  Chicago  IL"" Pot Pan",0
"Jimmy John's (608) 255-0301 ""527 State St [SEP]  Madison  WI"" Jim L.'s review of Parthenon Gyros Restauran",0
"Jimmy John's (608) 255-0301 ""527 State St [SEP]  Madison  WI"" Jimmy Johns",1
"Jimmy's Red Hots (773) 384-9513 ""4000 W. Grand Avenue [SEP]  Chicago  IL"" Chef Fredy Cuisine",0
"Joey's Seafood & Grill (608) 829-0093 ""6604 Mineral Pt Rd [SEP]  Madison  WI"" North and South Seafood & Smokehouse",1
"Jordan's Big Ten Pub (608) 251-6375 ""1330 Regent St [SEP]  Madison  WI"" Hong Kong Station",0
"Julep 1247 ""827 E Washington Ave [SEP]  Madison  WI"" Hong Kong Buffet",0
"Kabul Afghanistan Restaurant (608) 256-6322 ""540 State St [SEP]  Madison  WI"" Kabul Restaurant",1
"KFC (608) 849-5004 ""600 W Main St [SEP]  Waunakee  WI"" KFC",1
"Khan Toke Thai House (415) 668-6654 ""5937 Geary Boulevard [SEP]  San Francisco  CA"" K & G Jewelers",0
"Khan Toke Thai House (415) 668-6654 ""5937 Geary Boulevard [SEP]  San Francisco  CA"" New World Market",0
"Kit Kat Lounge and Supper Club (773) 525-1111 ""3700 N. Halsted Street [SEP]  Chicago  IL"" Karyns Fresh Corner Raw",0
"Kit Kat Lounge and Supper Club (773) 525-1111 ""3700 N. Halsted Street [SEP]  Chicago  IL"" The Mid",0
"Kuleto's (415) 397-7720 ""221 Powell Street [SEP]  San Francisco  CA"" Kuletos",1
"L's Caffe (415) 206-0274 ""2871 24th Street [SEP]  San Francisco  CA"" Tortas Los Picudos",0
"La Brioche (608) 233-3388 ""2862 University Ave [SEP]  Madison  WI"" Don the Car Care Man",0
"La Brioche (608) 233-3388 ""2862 University Ave [SEP]  Madison  WI"" Great Harvest Bread Company",0
"La Brioche (608) 233-3388 ""2862 University Ave [SEP]  Madison  WI"" L S.'s review of La Brioche True Foo",1
"La Salsa Fresh Mexican Grill (310) 234-8338 ""10800 W Pico Blvd [SEP]  Los Angeles  CA"" Casa Chocolate",0
"La Santaneca (415) 648-1034 ""3781 Mission Street [SEP]  San Francisco  CA"" La Oaxaquea",0
"La Santaneca (415) 648-1034 ""3781 Mission Street [SEP]  San Francisco  CA"" La Taqueria",0
"Lady M Cake Boutique (212) 452-2222 ""41 E 78th St [SEP]  New York  NY"" Chop Shop II",0
"Lady M Cake Boutique (212) 452-2222 ""41 E 78th St [SEP]  New York  NY"" The Eddy",0
"Lahore Karahi (415) 567-8603 ""612 O'Farrell Street [SEP]  San Francisco  CA"" Ken S.'s review of Sai Jai Thai Restauran",0
"Lakeview Bakery and Deli (608) 250-2380 ""524 E. Wilson St. [SEP]  Madison  WI"" Lakeview Bakery and Deli",1
"Lao Laan (608) 280-0104 ""1146 Williamson St [SEP]  Madison  WI"" Ha Long Bay Vietnamese & Thai Bistro",0
"Lao Laan (608) 280-0104 ""1146 Williamson St [SEP]  Madison  WI"" Ha Long Bay Vietnamese & Thai Bistro",0
"Lao Laan (608) 280-0104 ""1146 Williamson St [SEP]  Madison  WI"" Lao Laan",1
"Lao Laan (608) 280-0104 ""1146 Williamson St [SEP]  Madison  WI"" Lazy Janes",0
"Lao Laan (608) 280-0104 ""1146 Williamson St [SEP]  Madison  WI"" Plan B",0
"Lao Laan (608) 280-0104 ""1146 Williamson St [SEP]  Madison  WI"" St Vincent De Paul Stores",0
"Lao Laan Xang Restaurant (608) 819-0140 ""2098 Atwood Ave [SEP]  Madison  WI"" Lao Laan",1
"Lao Laan Xang Restaurant (608) 819-0140 ""2098 Atwood Ave [SEP]  Madison  WI"" Tex Tubbs Taco Palace",0
"Las Fuentes (773) 935-2004 ""2558 N. Halsted Street [SEP]  Chicago  IL"" Karyns Fresh Corner Raw",0
"Layla's Persian Food (608) 216-4511 ""141 South Butler Street [SEP]  Madison  WI"" Laylas Persian Food",1
"Leelin Bakery & Cafe (213) 382-2351 ""209 S Vermont Ave [SEP]  Los Angeles  CA"" Dok Dok Chicken",0
"Liholiho Yacht Club (415) 440-5446 ""871 Sutter Street [SEP]  San Francisco  CA"" Liholiho Yacht Club",1
"Lula Cafe (773) 489-9554 ""2537 N. Kedzie Boulevard [SEP]  Chicago  IL"" Lula Cafe",1
"Mad City Frites (608) 204-6150 ""320 State St [SEP]  Madison  WI"" Mad City Crabhouse",0
"Maharana (608) 246-8525 ""1707 Thierer Rd [SEP]  Madison  WI"" Maharaja Restaurant",1
"MaMa Ji's (415) 626-4416 ""4415 18th Street [SEP]  San Francisco  CA"" MaMa Jis",1
"Mamoun's Falafel (212) 674-8685 ""119 MacDougal Street [SEP]  New York  NY"" The Up & Up",0
"Manna Cafe & Bakery (608) 663-5500 ""611 N Sherman Ave [SEP]  Madison  WI"" IGo VeGo",0
"Manna Cafe & Bakery (608) 663-5500 ""611 N Sherman Ave [SEP]  Madison  WI"" Manna Cafe & Bakery",1
"Manna Korean Restaurant (415) 665-5969 ""845 Irving Street [SEP]  San Francisco  CA"" Yummy Yummy",0
"Manos Nouveau (415) 638-6109 ""3115 22nd Street [SEP]  San Francisco  CA"" Minas Brazilian Restaurant & Cachaaria",0
"Marigold Kitchen (608) 661-5559 ""118 S Pinckney St [SEP]  Madison  WI"" Marigold Kitchen",1
"Mariscos Jalisco (323) 528-6701 ""3040 E Olympic Blvd [SEP]  Los Angeles  CA"" Yu Chun Chic Naeng Myun",0
"Marlowe (415) 777-1413 ""500 Brannan Street [SEP]  San Francisco  CA"" Marlowe",1
"Marnee Thai (415) 665-9500 ""2225 Irving Street [SEP]  San Francisco  CA"" Yummy Yummy",0
"Marrakesh Restaurant (608) 238-7111 ""5510 University Ave [SEP]  Madison  WI"" Marrakesh",1
"Masa of Echo Park (213) 989-1558 ""1800 W Sunset Blvd [SEP]  Los Angeles  CA"" Ostrich Farm",0
"Mazza Luna (415) 829-2730 ""810 S Van Ness Street [SEP]  San Francisco  CA"" Dim Sum Club",0
"Mecca Supper Club (773) 775-1077 ""6666 N. Northwest Highway [SEP]  Chicago  IL"" Mecca Supper Club",1
"Mediterranean Cafe (608) 251-8510 ""625 State St [SEP]  Madison  WI"" Naf Naf Grill",0
"Men Oh (415) 386-8802 ""5120 Geary Boulevard [SEP]  San Francisco  CA"" New World Market",0
"Metro Diner (212) 866-0800 ""2641 Broadway [SEP]  New York  NY"" Met Photo",0
"Mickey's Tavern (608) 251-9964 ""1524 Williamson St [SEP]  Madison  WI"" Ricks Olde Gold",0
"Milan's Restaurant (718) 788-7384 ""710 5th Avenue [SEP]  Brooklyn  NY"" Milan Restaurant",1
"Milio's Sandwiches (608) 301-9999 ""5534 Eastpark Blvd [SEP]  Madison  WI"" Milios Sandwiches",1
"Mom's Old Recipe (773) 467-1009 ""5760 N. Milwaukee Avenue [SEP]  Chicago  IL"" Angie M.'s review of Small Cheva",0
"Mom's Old Recipe (773) 467-1009 ""5760 N. Milwaukee Avenue [SEP]  Chicago  IL"" Pot Pan",0
"Mooyah (855) 666-9247 ""6309 McKee Rd [SEP]  Fitchburg  WI"" ""MOOYAH Burgers",1
"Mr. Pizza (213) 625-0077 ""350 E 1st St [SEP]  Los Angeles  CA"" Men Oh Tokushima Ramen",0
"Mullen's on Clark (773) 325-2319 ""3527 N. Clark Street [SEP]  Chicago  IL"" Clark St. Ale House",0
"Nacional 27 (312) 664-2727 ""325 W. Huron Street [SEP]  Chicago  IL"" Nacional 27",1
"Nana (312) 929-2486 ""3267 S. Halsted Street [SEP]  Chicago  IL"" South Kawa",0
"Natsumi Bar And Lounge (212) 258-2988 ""226 W 50th Street [SEP]  New York  NY"" Chris A.'s review of Arts and Crafts Beer Parlo",0
"Nature's Bakery Cooperative (608) 257-3649 ""1019 Williamson St [SEP]  Madison  WI"" Lao Laan",0
"Nature's Bakery Cooperative (608) 257-3649 ""1019 Williamson St [SEP]  Madison  WI"" Lao Laan",0
"Nature's Bakery Cooperative (608) 257-3649 ""1019 Williamson St [SEP]  Madison  WI"" Ricks Olde Gold",0
"New Fortune Dim Sum And Cafe (415) 399-1511 ""811 Stockton Street [SEP]  San Francisco  CA"" New Golden Daisy",0
"New Orient House (608) 250-8880 ""626 S. Park St [SEP]  Madison  WI"" Oriental Wok",0
"Nick's Pit Stop (773) 342-9736 ""2023 N. Damen Avenue [SEP]  Chicago  IL"" Nicks Pit Stop",1
"Noodles & Company (608) 829-0202 ""7050 Mineral Point Rd [SEP]  Madison  WI"" Noodles & Company",1
"Nori (773) 292-9992 ""1393 N. Milwaukee Avenue [SEP]  Chicago  IL"" Pork & Mindys",0
"North Beach Pizza (415) 433-2444 ""1462 Grant Avenue [SEP]  San Francisco  CA"" Hong Kong Clay Pot Restaurant",0
"Novela (415) 896-6500 ""662 Mission Street [SEP]  San Francisco  CA"" Super Duper Burgers",0
"Oakcrest Tavern (608) 233-1243 ""5371 Old Middleton Rd [SEP]  Madison  WI"" Oakcrest Tavern",1
"Oriental Garden (212) 619-0085 ""14 Elizabeth Street [SEP]  New York  NY"" Siggys Good Food",0
"Oriental Wok (608) 255-1288 ""532 S Park St [SEP]  Madison  WI"" Orient House",0
"Original Pancake House (608) 222-1137 ""518 River Pl [SEP]  Monona  WI"" Original Pancake House",1
"Original Pancake House (608) 231-3666 ""5518 University Ave [SEP]  Madison  WI"" Great Harvest Bread Company",0
"Original Pancake House (608) 231-3666 ""5518 University Ave [SEP]  Madison  WI"" Original Pancake House",1
"Otto's Tacos (646) 678-4018 ""141 2nd Avenue [SEP]  New York  NY"" Lan Larb",0
"Paciugo (773) 248-8433 ""3241 N. Broadway Street [SEP]  Chicago  IL"" Ping Pong",0
"Pakwan (415) 255-2440 ""3182 16th Street [SEP]  San Francisco  CA"" Pakwan Restaurant",1
"Palermo Ristorante Italiano (323) 663-1178 ""1858 N Vermont Ave [SEP]  Los Angeles  CA"" Dok Dok Chicken",0
"Palmyra Mediterranean Grill 1245 ""419 State St [SEP]  Madison  WI"" Alan Koa Salon & Spa",0
"Palmyra Mediterranean Grill 1245 ""419 State St [SEP]  Madison  WI"" Palmyra Mediterranean Grill",1
"Palmyra Mediterranean Grill 1245 ""419 State St [SEP]  Madison  WI"" Palmyra Mediterranean Grill",1
"Palmyra Mediterranean Grill 1245 ""419 State St [SEP]  Madison  WI"" Soga Shabu Shabu",0
"Palmyra Mediterranean Grill 1245 ""419 State St [SEP]  Madison  WI"" Which Wich",0
