pairs,labels
oodb indexing by class-divisionsridhar ramaswamy  paris c. kanellakissigmod conference1995 [SEP] oodb indexing by class-divisionsridhar ramaswamy  paris c. kanellakisinternational conference on management of data1995,1
the aditi deductive database systemkotagiri ramamohanarao  david b. kemp  jayen vaghani  tim s. leask  james harland  peter j. stuckey  zoltan somogyivldb j.1994 [SEP] the mlpq/gis constraint database systempeter revesz  rui chen  pradip kanjamala  yiming li  yuguo liu  yonghui wanginternational conference on management of data2000,0
design and analysis of parametric query optimization algorithmssumit gangulyvldb1998 [SEP] iterative dynamic programming : a new class of query optimization algorithmsdonald kossmann  konrad stockeracm transactions on database systems ( tods )2000,0
reminiscences on influential paperskenneth a. ross  beng chin ooi  frank nevensigmod record2003 [SEP] influential papersken rossacm sigmod record2003,0
extraction of object-oriented structures from existing relational databasesjulia e. hodges  shekar ramanathansigmod record1997 [SEP] evaluating functional joins along nested reference sets in object-relational and object-oriented databasesreinhard braumandl  jens clau &#223; en  alfons kempervery large data bases1998,0
parallel database systems in the 1990 'smichael j. careysigmod conference1994 [SEP] analysis of locking behavior in three real database systemsvigyan singhal  alan jay smiththe vldb journal -- the international journal on very large data bases1997,0
carnot and infosleuth : database technology and the world wide webk. ong  christine tomlinson  darrell woelk  c. unnikrishnan  william bohrer  nigel jacobssigmod conference1995 [SEP] accessing relational databases from the world wide webtam nguyen  v. srinivasaninternational conference on management of data1996,0
aggregate-query processing in data warehousing environmentsvenky harinarayan  dallan quass  ashish guptavldb1995 [SEP] processing complex aggregate queries over data streamsalin dobra  minos garofalakis  johannes gehrke  rajeev rastogiinternational conference on management of data2002,0
effective timestamping in databaseschristian s. jensen  kristian torp  richard t. snodgrassvldb j.2000 [SEP] belief reasoning in mls deductive databaseshasan m. jamilinternational conference on management of data1999,0
editor 's notesmichael j. franklinsigmod record2000 [SEP] editorialrichard snodgrassacm transactions on database systems ( tods )2001,0
xmdvtool : visual interactive data exploration and trend discovery of high-dimensional data setselke a. rundensteiner  punit r. doshi  jing yang  matthew o. wardsigmod conference2002 [SEP] devise ( demo abstract ) : integrated querying and visual exploration of large datasetsm. livny  r. ramakrishnan  k. beyer  g. chen  d. donjerkovic  s. lawande  j. myllymaki  k. wengerinternational conference on management of data1997,0
the sr-tree : an index structure for high-dimensional nearest neighbor queriesnorio katayama  shin ` ichi satohsigmod conference1997 [SEP] high-dimensional index structures database support for next decade 's applications ( tutorial )stefan berchtold  daniel a. keiminternational conference on management of data1998,0
discover : keyword search in relational databasesvagelis hristidis  yannis papakonstantinouvldb2002 [SEP] a system for watermarking relational databasesrakesh agrawal  peter j. haas  jerry kiernaninternational conference on management of data2003,0
aquery : query language for ordered data  optimization techniques  and experimentsalberto lerner  dennis shashavldb2003 [SEP] optimization techniques for queries with expensive methodsjoseph m. hellersteinacm transactions on database systems ( tods )1998,0
efficient progressive skyline computationpin-kwang eng  kian-lee tan  beng chin ooivldb2001 [SEP] space-efficient online computation of quantile summariesmichael greenwald  sanjeev khannainternational conference on management of data2001,0
eager aggregation and lazy aggregationweipeng p. yan  per-åke larsonvldb1995 [SEP] online aggregationjoseph m. hellerstein  peter j. haas  helen j. wanginternational conference on management of data1997,0
query optimization for xmljason mchugh  jennifer widomvldb1999 [SEP] query optimization at the crossroadssurajit chaudhuriinternational conference on management of data1997,0
unisql/x unified relational and object-oriented database systemwon kimsigmod conference1994 [SEP] description logics for semantic query optimization in object-oriented database systemsdomenico beneventano  sonia bergamaschi  claudio sartoriacm transactions on database systems ( tods )2003,0
engineering federated information systems : report of efis '99 workshopfèlix saltor  uwe hohenstein  ralf-detlef kutsche  wilhelm hasselbring  gunter saake  stefan conrad  mark roantreesigmod record1999 [SEP] report on second international workshop on advanced issues of e-commerce and web-based information systemskun-lung wu  philip s. yuacm sigmod record2000,0
value-cognizant speculative concurrency controlazer bestavros  spyridon braoudakisvldb1995 [SEP] value-cognizant speculative concurrency controlazer bestavros  spyridon braoudakisvery large data bases1995,1
quality-driven integration of heterogenous information systemsjohann christoph freytag  felix naumann  ulf leservldb1999 [SEP] using semantic values to facilitate interoperability among heterogeneous information systemsedward sciore  michael siegel  arnon rosenthalacm transactions on database systems ( tods )1994,0
integrating mining with relational database systems : alternatives and implicationsshiby thomas  rakesh agrawal  sunita sarawagisigmod conference1998 [SEP] integrating association rule mining with relational database systems : alternatives and implicationssunita sarawagi  shiby thomas  rakesh agrawalinternational conference on management of data1998,1
index configuration in object-oriented databaseselisa bertinovldb j.1994 [SEP] structures for manipulating proposed updates in object-oriented databasesmichael doherty  richard hull  mohammed rupawallainternational conference on management of data1996,0
querying multiple features of groups in relational databasesdamianos chatziantoniou  kenneth a. rossvldb1996 [SEP] quasi-cubes : exploiting approximations in multidimensional databasesdaniel barbar &#225;  mark sullivanacm sigmod record1997,0
theory of answering queries using viewsalon y. halevysigmod record2000 [SEP] answering queries with useful bindingschen li  edward changacm transactions on database systems ( tods )2001,0
pattern matching and pattern discovery in scientific  program  and document databaseskaizhong zhang  dennis shasha  jason tsong-li wangsigmod conference1995 [SEP] combinatorial pattern discovery for scientific data : some preliminary resultsjason tsong-li wang  gung-wei chirn  thomas g. marr  bruce shapiro  dennis shasha  kaizhong zhanginternational conference on management of data1994,0
estimating compilation time of a query optimizerdengfeng gao  eileen tien lin  jun rao  ihab f. ilyas  guy m. lohmansigmod conference2003 [SEP] estimating compilation time of a query optimizerihab f. ilyas  jun rao  guy lohman  dengfeng gao  eileen lininternational conference on management of data2003,1
multi-dimensional selectivity estimation using compressed histogram informationdeok-hwan kim  ju-hong lee  chin-wan chungsigmod conference1999 [SEP] adaptive selectivity estimation using query feedbackchungmin melvin chen  nick roussopoulosinternational conference on management of data1994,0
guest editorialyannis e. ioannidis  raghu ramakrishnan  philip a. bernsteinvldb j.2003 [SEP] guest editor 's introductionkarl abereracm sigmod record2003,0
fast evaluation techniques for complex similarity queriesmichael mlivoncic  roger weber  klemens böhm  hans-jörg schekvldb2001 [SEP] a performance evaluation of oid mapping techniquesandr &#233; eickler  carsten andreas gerlhof  donald kossmannvery large data bases1995,0
aurora : a data stream management systemnesime tatbul  daniel j. abadi  c. erwin  anurag maskey  mitch cherniack  alex rasin  christian convey  a. singer  eduardo f. galvez  r. yan  ugur çetintemel  ying xing  stanley b. zdonik  michael stonebraker  donald carney  m. hatounsigmod conference2003 [SEP] agflow : agent-based cross-enterprise workflow management systemliangzhao zeng  boualem benatallah  phuong nguyen  anne h. h. nguvery large data bases2001,0
the persistent cache : improving oid indexing in temporal object-oriented database systemskjetil nørvågvldb1999 [SEP] the persistent cache : improving oid indexing in temporal object-oriented database systemskjetil n &#248; rv &#229; gvery large data bases1999,1
aurora : a data stream management systemnesime tatbul  daniel j. abadi  c. erwin  anurag maskey  mitch cherniack  alex rasin  christian convey  a. singer  eduardo f. galvez  r. yan  ugur çetintemel  ying xing  stanley b. zdonik  michael stonebraker  donald carney  m. hatounsigmod conference2003 [SEP] data grid management systemsarun jagatheesan  arcot rajasekarinternational conference on management of data2003,0
flowback : providing backward recovery for workflow systemsmaria e. orlowska  ralf mühlberger  bartek kiepuszewskisigmod conference1998 [SEP] flowback : providing backward recovery for workflow management systemsbartek kiepuszewski  ralf muhlberger  maria e. orlowskainternational conference on management of data1998,1
dwms : data warehouse management systemnarendra mohanvldb1996 [SEP] tigukat : a uniform behavioral objectbase management systemm. tamer &#214; zsu  randal peters  duane szafron  boman irani  anna lipka  adriana mu &#241; ozthe vldb journal -- the international journal on very large data bases1995,0
describing and using query capabilities of heterogeneous sourcesyannis papakonstantinou  vasilis vassalosvldb1997 [SEP] querying heterogeneous information sources using source descriptionsalon y. levy  anand rajaraman  joann j. ordillevery large data bases1996,0
accessing relational databases from the world wide webtam nguyen  v. srinivasansigmod conference1996 [SEP] accessing a relational database through an object-oriented database interfacejack a. orenstein  d. n. kambervery large data bases1995,0
heuristic and randomized optimization for the join ordering problemguido moerkotte  michael steinbrunn  alfons kempervldb j.1997 [SEP] heuristic and randomized optimization for the join ordering problemmichael steinbrunn  guido moerkotte  alfons kemperthe vldb journal -- the international journal on very large data bases1997,1
temporal database system implementationsmichael h. böhlensigmod record1995 [SEP] coalescing in temporal databasesmichael h. b &#246; hlen  richard thomas snodgrass  michael d. soovery large data bases1996,0
quality of service in multimedia digital librarieselisa bertino  ahmed k. elmagarmid  mohand-said hacidsigmod record2001 [SEP] quality of service in multimedia digital librarieselisa bertino  ahmed k. elmagarmid  mohand-sa &#239; d hacidacm sigmod record2001,1
very large databases in a commercial application environmentkarl-heinz hessvldb1996 [SEP] very large databases : how large  how different ?david vaskevitchvery large data bases1995,0
approximate query processing using waveletsrajeev rastogi  minos n. garofalakis  kyuseok shim  kaushik chakrabartivldb j.2001 [SEP] aggregate-query processing in data warehousing environmentsashish gupta  venky harinarayan  dallan quassvery large data bases1995,0
designing wrapper components for e-services in integrating heterogeneous systemsbarbara pernici  massimo mecellavldb j.2001 [SEP] quality-driven integration of heterogenous information systemsfelix naumann  ulf leser  johann christoph freytagvery large data bases1999,0
sql query optimization : reordering for a general class of queriespiyush goel  balakrishna r. iyersigmod conference1996 [SEP] the onion technique : indexing for linear optimization queriesyuan-chi chang  lawrence bergman  vittorio castelli  chung-sheng li  ming-ling lo  john r. smithinternational conference on management of data2000,0
rainbow : multi-xquery optimization using materialized xml viewsbrian murphy  elke a. rundensteiner  bradford pielech  maged el-sayed  mukesh mulchandani  luping ding  katica dimitrova  ling wang  xin zhangsigmod conference2003 [SEP] query optimization for xmljason mchugh  jennifer widomvery large data bases1999,0
extraction of object-oriented structures from existing relational databasesjulia e. hodges  shekar ramanathansigmod record1997 [SEP] hyperstorm-administering structured documents using object-oriented database technologyklemens b &#246; hm  karl abererinternational conference on management of data1996,0
the trigs active object-oriented database system - an overviewgerti kappel  werner retschitzeggersigmod record1998 [SEP] query unnesting in object-oriented databasesleonidas fegarasinternational conference on management of data1998,0
predator : an or-dbms with enhanced data typespraveen seshadri  mark paskinsigmod conference1997 [SEP] the case for enhanced abstract data typespraveen seshadri  miron livny  raghu ramakrishnanvery large data bases1997,0
schema and database evolution in the o2 object database systemfabrizio ferrandina  guy ferran  thorsten meyer  roberto zicari  joëlle madecvldb1995 [SEP] object database evolution using separation of concernsawais rashid  peter sawyeracm sigmod record2000,0
dbcache : middle-tier database caching for highly scalable e-business architecturesc. mohan  sailesh krishnamurthy  mehmet altinel  christof bornhövd  hamid pirahesh  berthold reinwaldsigmod conference2003 [SEP] a predicate-based caching scheme for client-server database architecturesarthur m. keller  julie basuthe vldb journal -- the international journal on very large data bases1996,0
query unnesting in object-oriented databasesleonidas fegarassigmod conference1998 [SEP] repositories and object oriented databasesphilip a. bernsteinacm sigmod record1998,0
spatial joins using seeded treeschinya v. ravishankar  ming-ling losigmod conference1994 [SEP] spatial joins using seeded treesming-ling lo  chinya v. ravishankarinternational conference on management of data1994,1
garbage collection in object oriented databases using transactional cyclic reference countings. sudarshan  prasan roy  abraham silberschatz  s. seshadri  srinivas ashwinvldb1997 [SEP] index configuration in object-oriented databaseselisa bertinothe vldb journal -- the international journal on very large data bases1994,0
implementation of sql3 structured types with inheritance and value substitutabilitynelson mendonça mattos  serge rielau  bruce g. lindsay  stefan deßloch  you-chin fuh  brian t. tran  danko mannhaupt  linda demichel  weidong chenvldb1999 [SEP] implementation of sql3 structured types with inheritance and value substitutabilityyou-chin fuh  stefan de &#223; loch  weidong chen  nelson mendon &#231; a mattos  brian t. tran  bruce g. lindsay  linda demichel  serge rielau  danko mannhauptvery large data bases1999,1
lopix : a system for xml data integration and manipulationwolfgang mayvldb2001 [SEP] semint : a system prototype for semantic integration in heterogeneous databaseswen-syan li  chris cliftoninternational conference on management of data1995,0
index-driven similarity search in metric spacesgísli r. hjaltason  hanan sametacm trans . database syst .2003 [SEP] efficient geometry-based similarity search of 3d spatial databasesdaniel a. keiminternational conference on management of data1999,0
the network is the database : data management for highly distributed systemsmichael j. wynblatt  julio c. navassigmod conference2001 [SEP] tribeca : a stream database manager for network traffic analysismark sullivanvery large data bases1996,0
a logical foundation for deductive object-oriented databasesmengchi liu  tok wang ling  gillian dobbieacm trans . database syst .2002 [SEP] query unnesting in object-oriented databasesleonidas fegarasinternational conference on management of data1998,0
xquery : a query language for xmldonald d. chamberlinsigmod conference2003 [SEP] a hypertext query language for imagesli yangacm sigmod record1994,0
bluetooth-based sensor networksphilippe bonnet  allan beaufour  mads bondo dydensborg  martin leopoldsigmod record2003 [SEP] databases for networksh. v. jagadishinternational conference on management of data1994,0
fast algorithms for maintaining replica consistency in lazy master replicated databaseseric simon  esther pacitti  pascale minetvldb1999 [SEP] update propagation strategies to improve freshness in lazy master replicated databasesesther pacitti  eric simonthe vldb journal -- the international journal on very large data bases2000,0
reminiscences on influential papersgerhard weikum  alon y. levy  divesh srivastava  eric simon  patrick e. o'neil  victor vianu  kenneth a. ross  christos faloutsossigmod record2000 [SEP] influential papersken rossacm sigmod record2002,0
champagne : data change propagation for heterogeneous information systemsholger meinecke  uwe heinkel  ralf rantzau  carmen constantinescuvldb2002 [SEP] challenges for global information systemsalon y. levy  abraham silberschatz  divesh srivastava  maria zemankovavery large data bases1994,0
on-line reorganization in object databasess. sudarshan  rajeev rastogi  s. seshadri  mohana krishna lakhamrajusigmod conference2000 [SEP] on-line reorganization in object databasesmohana k. lakhamraju  rajeev rastogi  s. seshadri  s. sudarshaninternational conference on management of data2000,1
coalescing in temporal databasesmichael d. soo  richard t. snodgrass  michael h. böhlenvldb1996 [SEP] time-parameterized queries in spatio-temporal databasesyufei tao  dimitris papadiasinternational conference on management of data2002,0
going public : open-source databases and database researchphilippe bonnetsigmod conference2002 [SEP] predator : a resource for database researchpraveen seshadriacm sigmod record1998,0
on periodic resource scheduling for continuous-media databasesminos n. garofalakis  banu özden  abraham silberschatzvldb j.1998 [SEP] real-time database - similarity and resource schedulingtei-wei kuo  aloysius k. mokacm sigmod record1996,0
critical database technologies for high energy physicsdavid m. malon  edward n. mayvldb1997 [SEP] virtual database technologyashish gupta  venky harinarayan  anand rajaramanacm sigmod record1997,0
reminiscences on influential paperstheodore johnson  amr el abbadi  richard t. snodgrass  kenneth a. rosssigmod record2002 [SEP] influential papersken rossacm sigmod record2002,0
index concurrency control in firm real-time database systemsbrajesh goyal  s. seshadri  v. srinivasan  jayant r. haritsavldb1995 [SEP] secure transaction processing in firm real-time database systemsbinto george  jayant haritsainternational conference on management of data1997,0
explaining differences in multidimensional aggregatessunita sarawagivldb1999 [SEP] an array-based algorithm for simultaneous multidimensional aggregatesyihong zhao  prasad m. deshpande  jeffrey f. naughtoninternational conference on management of data1997,0
sql/med - a status reportjan-eike michels  peter m. schwarz  krishna g. kulkarni  vanja josifovski  jim meltonsigmod record2002 [SEP] sql/med : a status reportjim melton  jan eike michels  vanja josifovski  krishna kulkarni  peter schwarzacm sigmod record2002,1
integrating reliable memory in databasespeter m. chen  wee teck ngvldb j.1998 [SEP] integrating temporal  real-time  an active databaseskrithi ramamritham  raju sivasankaran  john a. stankovic  don t. towsley  ming xiongacm sigmod record1996,0
generic database cost models for hierarchical memory systemspeter a. boncz  martin l. kersten  stefan manegoldvldb2002 [SEP] data page layouts for relational databases on deep memory hierarchiesanastassia ailamaki  david j. dewitt  mark d. hillthe vldb journal -- the international journal on very large data bases2002,0
report on the 1995 international workshop on temporal databasesarie segev  richard t. snodgrass  christian s. jensensigmod record1995 [SEP] coalescing in temporal databasesmichael h. b &#246; hlen  richard thomas snodgrass  michael d. soovery large data bases1996,0
a system for watermarking relational databasespeter j. haas  rakesh agrawal  jerry kiernansigmod conference2003 [SEP] a foundation for multi-dimensional databasesmarc gyssens  laks v. s. lakshmananvery large data bases1997,0
semantic assumptions and query evaluation in temporal databasessushil jajodia  xiaoyang sean wang  elisa bertino  claudio bettinisigmod conference1995 [SEP] semantic assumptions and query evaluation in temporal databasesclaudio bettini  x. sean wang  elisa bertino  sushil jajodiainternational conference on management of data1995,1
database in crisis and transition : a technical agenda for the year 2001david vaskevitchsigmod conference1994 [SEP] database in crisis and transition : a technical agenda for the year 2001david vaskevitchinternational conference on management of data1994,1
querying a multilevel database : a logical analysisfrédéric cuppensvldb1996 [SEP] query by diagram : a graphical environment for querying databasestiziana catarci  giuseppe santucciinternational conference on management of data1994,0
the ecobase project : database and web technologies for environmental information systemsasterio k. tanaka  patrick valduriezsigmod record2001 [SEP] amicalola report : database and information systems research challenges and opportunities in semantic web and enterprisesamit sheth  robert meersmanacm sigmod record2002,0
incremental computation of nested relational query expressionsleo mark  lars bækgaardacm trans . database syst .1995 [SEP] incremental computation of nested relational query expressionslars baekgaard  leo markacm transactions on database systems ( tods )1995,1
extraction of object-oriented structures from existing relational databasesjulia e. hodges  shekar ramanathansigmod record1997 [SEP] the hcc-tree : an efficient index structure for object oriented databasesb. sreenath  s. seshadrivery large data bases1994,0
open object database management systemsjosé a. blakeleysigmod conference1994 [SEP] lore : a database management system for semistructured datajason mchugh  serge abiteboul  roy goldman  dallas quass  jennifer widomacm sigmod record1997,0
locating data sources in large distributed systemsdavid j. dewitt  leonidas galanis  shawn r. jeffery  yuan wangvldb2003 [SEP] the demarcation protocol : a technique for maintaining constraints in distributed database systemsdaniel barbar &#225; - mill &#225;  hector garcia-molinathe vldb journal -- the international journal on very large data bases1994,0
similarity query processing using disk arraysapostolos papadopoulos  yannis manolopoulossigmod conference1998 [SEP] query processing techniques for arraysarunprasad p. marathe  kenneth salemthe vldb journal -- the international journal on very large data bases2002,0
duplicate removal in information system disseminationtak w. yan  hector garcia-molinavldb1995 [SEP] image mining in iris : integrated retinal information systemwynne hsu  mong li lee  kheng guan gohinternational conference on management of data2000,0
optimizing the secure evaluation of twig queriessihem amer-yahia  divesh srivastava  sungran cho  laks v. s. lakshmananvldb2002 [SEP] optimizing queries on filesmariano p. consens  tova milointernational conference on management of data1994,0
logical and physical versioning in main memory databasess. seshadri  rajeev rastogi  abraham silberschatz  philip bohannon  dennis w. leinbaugh  s. sudarshanvldb1997 [SEP] logical and physical versioning in main memory databasesrajeev rastogi  s. seshadri  philip bohannon  dennis w. leinbaugh  abraham silberschatz  s. sudarshanvery large data bases1997,1
the algres testbed of chimera : an active object-oriented database systemgiuseppe psaila  stefano ceri  stefano paraboschi  piero fraternalisigmod conference1995 [SEP] the wasa2 object-oriented workflow management systemgottfried vossen  mathias weskeinternational conference on management of data1999,0
time-parameterized queries in spatio-temporal databasesdimitris papadias  yufei taosigmod conference2002 [SEP] time-parameterized queries in spatio-temporal databasesyufei tao  dimitris papadiasinternational conference on management of data2002,1
the prototype of the dare systemtiziana catarci  giuseppe santuccisigmod conference2001 [SEP] systems and prototypesjignesh patelacm sigmod record2002,0
odmg-93 : a standard for object-oriented dbmssr. g. g. cattellsigmod conference1994 [SEP] a taxonomy for secure object-oriented databasesmartin s. olivier  sebastiaan h. von solmsacm transactions on database systems ( tods )1994,0
applying update streams in a soft real-time database systembrad adelberg  hector garcia-molina  ben kaosigmod conference1995 [SEP] a database system for real-time event aggregation in telecommunicationjerry baulier  stephen blott  henry f. korth  abraham silberschatzvery large data bases1998,0
data access for the masses through ole dbjosé a. blakeleysigmod conference1996 [SEP] data access for the masses through ole dbjos &#233; a. blakeleyinternational conference on management of data1996,1
the aditi deductive database systemkotagiri ramamohanarao  david b. kemp  jayen vaghani  tim s. leask  james harland  peter j. stuckey  zoltan somogyivldb j.1994 [SEP] the coral deductive systemraghu ramakrishnan  divesh srivastava  s. sudarshan  praveen seshadrithe vldb journal -- the international journal on very large data bases1994,0
the lotus notes storage systemkenneth mooresigmod conference1995 [SEP] the coral deductive systemraghu ramakrishnan  divesh srivastava  s. sudarshan  praveen seshadrithe vldb journal -- the international journal on very large data bases1994,0
hyperfile : a data and query model for documentsdavid bloom  chris clifton  hector garcia-molinavldb j.1995 [SEP] hyperfile : a data and query model for documentschris clifton  hector garcia-molina  david bloomthe vldb journal -- the international journal on very large data bases1995,1
a general techniques for querying xml documents using a relational database systemstratis viglas  eugene j. shekita  rajasekar krishnamurthy  jayavel shanmugasundaram  jeffrey f. naughton  jerry kiernan  igor tatarinovsigmod record2001 [SEP] a general technique for querying xml documents using a relational database systemjayavel shanmugasundaram  eugene shekita  jerry kiernan  rajasekar krishnamurthy  efstratios viglas  jeffrey naughton  igor tatarinovacm sigmod record2001,1
database research at the university of oklahomasirirut vanichayobon  leonard brown  ravi a. dirckze  sylvain guinepain  carlos sánchez  le gruenwald  brian summerssigmod record1999 [SEP] the database and information system research group at the university of ulmpeter dadam  wolfgang klasacm sigmod record1997,0
using unknowns to prevent discovery of association ruleschris clifton  yücel saygin  vassilios s. verykiossigmod record2001 [SEP] using unknowns to prevent discovery of association rulesy &#252; cel saygin  vassilios s. verykios  chris cliftonacm sigmod record2001,1
partition selection policies in object database garbage collectionbenjamin g. zorn  alexander l. wolf  jonathan e. cooksigmod conference1994 [SEP] partitioned garbage collection of a large object storeumesh maheshwari  barbara liskovinternational conference on management of data1997,0
explaining differences in multidimensional aggregatessunita sarawagivldb1999 [SEP] storage estimation for multidimensional aggregates in the presence of hierarchiesamit shukla  prasad deshpande  jeffrey f. naughton  karthikeyan ramasamyvery large data bases1996,0
hodfa : an architectural framework for homogenizing heterogeneous legacy databaseqing li  kamalakar karlapalem  chung-dak shumsigmod record1995 [SEP] hodfa : an architectural framework for homogenizing heterogeneous legacy databaseskamalakar karlapalem  qing li  chung-dak shumacm sigmod record1995,1
data grid management systemsarun jagatheesan  arcot rajasekarsigmod conference2003 [SEP] acm multimedia '94 conference workshop on multimedia database management systemsbruce berra  kingsley nwosu  bhavani thuraisinghamacm sigmod record1995,0
view management in multimedia databasesv. s. subrahmanian  eric lemar  k. selçuk candanvldb j.2000 [SEP] supporting efficient multimedia database explorationwen-syan li  k.sel &#231; uk candan  kyoji hirata  yoshinori harathe vldb journal -- the international journal on very large data bases2001,0
query processing techniques for arraysarunprasad p. marathe  kenneth salemvldb j.2002 [SEP] partial results for online query processingvijayshankar raman  joseph m. hellersteininternational conference on management of data2002,0
cache conscious algorithms for relational query processingjeffrey f. naughton  ambuj shatdal  chander kantvldb1994 [SEP] cache conscious algorithms for relational query processingambuj shatdal  chander kant  jeffrey f. naughtonvery large data bases1994,1
evaluating top-k selection queriesluis gravano  surajit chaudhurivldb1999 [SEP] top-k selection queries over relational databases : mapping strategies and performance evaluationnicolas bruno  surajit chaudhuri  luis gravanoacm transactions on database systems ( tods )2002,0
integrating a structured-text retrieval system with an object-oriented database systemjurgen annevelink  tak w. yanvldb1994 [SEP] an effective deductive object-oriented database through language integrationmaria l. barja  norman w. paton  alvaro a. a. fernandes  m. howard williams  andrew dinnvery large data bases1994,0
the impact of database research on industrial products ( panel summary )david b. lomet  daniel barbará  josé a. blakeley  michael stonebraker  daniel h. fishmansigmod record1994 [SEP] the impact of database research on industrial products ( panel )jos &#233; a. blakeley  dan fishman  david lomet  michael stonebrakeracm sigmod record1994,1
analysis of locking behavior in three real database systemsalan jay smith  vigyan singhalvldb j.1997 [SEP] parallel database systems in the 1990 'smichael j. careyinternational conference on management of data1994,0
an overview of data warehousing and olap technologysurajit chaudhuri  umeshwar dayalsigmod record1997 [SEP] an overview of repository technologyphilip a. bernstein  umeshwar dayalvery large data bases1994,0
constructing the next 100 database management systemsandreas geppert  klaus r. dittrichsigmod record1994 [SEP] the araneus web-based management systemg. mecca  p. atzeni  a. masci  g. sindoni  p. merialdointernational conference on management of data1998,0
complex queries over web repositorieshector garcia-molina  sriram raghavanvldb2003 [SEP] continuous queries over data streamsshivnath babu  jennifer widomacm sigmod record2001,0
wave-indices : indexing evolving databaseshector garcia-molina  narayanan shivakumarsigmod conference1997 [SEP] efficient index structures for string databasestamer kahveci  ambuj k. singhvery large data bases2001,0
chair 's messagem. tamer özsusigmod record2001 [SEP] treasurer 's messagejoachim hammeracm sigmod record2002,0
managing uncertainty in sensor databasesunil prabhakar  reynold chengsigmod record2003 [SEP] managing uncertainty in sensor databasereynold cheng  sunil prabhakaracm sigmod record2003,1
reminiscences on influential papersmitch cherniack  kenneth a. ross  gottfried vossensigmod record2003 [SEP] reminiscences on influential paperskenneth a. rossacm sigmod record2001,0
constraints for semi-structured data and xmlwenfei fan  peter buneman  scott weinstein  jérôme siméonsigmod record2001 [SEP] semantic integration of semistructured and structured data sourcess. bergamaschi  s. castano  m. vinciniacm sigmod record1999,0
the garlic projectmanish arya  mary tork roth  laura m. haas  joachim thomas ii  michael j. carey  edward l. wimmers  peter m. schwarz  william f. cody  ronald faginsigmod conference1996 [SEP] the infosleuth projectr. j. bayardo  jr.  w. bohrer  r. brice  a. cichocki  j. fowler  a. halal  v. kashyap  t. ksiezyk  g. martin  m. nodine  m. rashid  m. rusinkiewicz  r. shea  c. unnikrishnan  a. unruh  d. woelkinternational conference on management of data1997,0
book review columnkarl aberersigmod record2002 [SEP] book reviewskarl abereracm sigmod record2002,0
on the costs of multilingualism in database systemsa. kumaran  jayant r. haritsavldb2003 [SEP] query optimization in compressed database systemszhiyuan chen  johannes gehrke  flip korninternational conference on management of data2001,0
foreword : management of semistructured datadan suciusigmod record1997 [SEP] lore : a lightweight object repository for semistructured datadallan quass  jennifer widom  roy goldman  kevin haas  qingshan luo  jason mchugh  svetlozar nestorov  anand rajaraman  hugo rivero  serge abiteboul  jeff ullman  janet wienerinternational conference on management of data1996,0
modularization techniques for active rules designstefano ceri  elena baralis  stefano paraboschiacm trans . database syst .1996 [SEP] modularization techniques for active rules designelena baralis  stefano ceri  stefano paraboschiacm transactions on database systems ( tods )1996,1
a conceptual architecture for semantic web enabled web servicesdieter fensel  alexander maedche  christoph busslersigmod record2002 [SEP] a conceptual architecture for semantic web enabled web serviceschristoph bussler  dieter fensel  alexander maedcheacm sigmod record2002,1
approximate query processing using waveletsrajeev rastogi  minos n. garofalakis  kyuseok shim  kaushik chakrabartivldb j.2001 [SEP] the aqua approximate query answering systemswarup acharya  phillip b. gibbons  viswanath poosala  sridhar ramaswamyinternational conference on management of data1999,0
implementing database operations using simd instructionskenneth a. ross  jingren zhousigmod conference2002 [SEP] implementing database operations using simd instructionsjingren zhou  kenneth a. rossinternational conference on management of data2002,1
join index hierarchies for supporting efficient navigations in object-oriented databasesjiawei han  zhaohui xievldb1994 [SEP] query unnesting in object-oriented databasesleonidas fegarasinternational conference on management of data1998,0
outlier detection for high dimensional datacharu c. aggarwal  philip s. yusigmod conference2001 [SEP] a cost model for query processing in high dimensional data spaceschristian b &#246; hmacm transactions on database systems ( tods )2000,0
report on the first international conference on ontologies  databases and applications of semanticskarl aberersigmod record2003 [SEP] workshop report : the first international workshop on active and real-time database systems ( artdb-95 )mikael berndtsson  j &#246; rgen hanssonacm sigmod record1996,0
index configuration in object-oriented databaseselisa bertinovldb j.1994 [SEP] query unnesting in object-oriented databasesleonidas fegarasinternational conference on management of data1998,0
application servers : born-again tp monitors for the web ? ( panel abstract )c. mohansigmod conference2001 [SEP] application servers ( panel session ) : born-again tp monitors for the webc. mohan  larry cable  matthieu devin  scott dietzen  pat helland  dan wolfsoninternational conference on management of data2001,1
the araneus web-base management systemgiansalvatore mecca  paolo merialdo  alessandro masci  paolo atzeni  giuseppe sindonisigmod conference1998 [SEP] data grid management systemsarun jagatheesan  arcot rajasekarinternational conference on management of data2003,0
ontologies : a silver bullet for knowledge management and electronic commerce - book reviewantonio badiasigmod record2002 [SEP] data management issues in electronic commerceasuman dogacacm sigmod record2002,0
incremental maintenance of recursive views using relational calculus/sqljianwen su  guozhu dongsigmod record2000 [SEP] incremental computation and maintenance of temporal aggregatesjun yang  jennifer widomthe vldb journal -- the international journal on very large data bases2003,0
